Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Portas,Final de placa,CEP,Município,Bairro,url,Cor
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2015,66000,2.0 - 2.9,Flex,Automático,Elétrica,4 portas,1,66060370,Belém,Umarizal,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2015-898401931,Vermelho
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,,2015,81,1.0,Flex,Manual,Hidráulica,,,66045500,Belém,Cremação,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/up-take-2015-muito-conservado-898401715,
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE  TRENDLINE 1.0 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2009,133000,1.0,Flex,Manual,Hidráulica,4 portas,,67010000,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/voyage-trend-1-0-2009-promocao-limitada-893872070,Verde
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUT,GM - CHEVROLET,Pick-up,2017,6000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,,67030000,Ananindeua,Centro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-ltz-2017-883150970,Vermelho
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2019,6,1.0,Flex,Manual,Elétrica,4 portas,3,68020470,Santarém,Diamantino,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/polo-ja-financiado-19-20-898397813,Vermelho
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF COMFORTLINE 1.6 MSI TOTAL FLEX MEC.,VW - VOLKSWAGEN,SUV,2002,1000,1.6,Flex,Manual,Hidráulica,4 portas,9,68020470,Santarém,Diamantino,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/golf-sapao-1-6-898395628,Preto
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V CD,VW - VOLKSWAGEN,Pick-up,2017,58000,1.6,Flex,Manual,Hidráulica,2 portas,7,66620000,Belém,Marambaia,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trendline-2016-2017-862475596,Prata
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2017,54000,1.0,Flex,Manual,Hidráulica,4 portas,8,66060460,Belém,Fátima,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2017-entrada-r-1-000-soeiro-veiculos-hyx-898396383,Branco
"Carros, vans e utilitários",FIAT PALIO 1.0/ TROFEO 1.0 FIRE/ FIRE FLEX 4P,FIAT,Hatch,1999,100000,1.0,Gasolina,Manual,Elétrica,4 portas,1,66050400,Belém,Umarizal,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-fire-898396380,Preto
"Carros, vans e utilitários",RENAULT LOGAN EXPRES./EXP. UP HI-FLEX 1.0 16V 4P,RENAULT,Sedã,2012,65000,1.0,Flex,Manual,Hidráulica,4 portas,9,66060460,Belém,Fátima,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/logan-2012-1-0-entrada-r-1-000-soeiro-veiculos-glx-898392836,Branco
"Carros, vans e utilitários",FORD KA 1.5 SEDAN SE PLUS 12V FLEX 4P MEC.,FORD,Sedã,2018,45000,1.5,Flex,Manual,Hidráulica,4 portas,7,66060460,Belém,Fátima,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ka-sedan-1-5-entrada-r-1-000-soeiro-veiculos-ktu-898393749,Branco
"Carros, vans e utilitários",TOYOTA ETIOS X SEDAN 1.5 FLEX 16V 4P MEC.,TOYOTA,Sedã,2016,54000,1.5,Flex,Manual,Hidráulica,4 portas,9,66060460,Belém,Fátima,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/etios-sedan-1-5-2016-entrada-r-1-000-soeiro-veiculos-ktu-898393904,Azul
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2014,86864,1.0,Flex,Manual,Hidráulica,4 portas,7,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-2014-1-0-autoshow-uuuhiaa-853178759,Branco
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2014,78686,1.0,Flex,Manual,Hidráulica,4 portas,3,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-comfort-2014-autoshow-yfwgh43-853177167,Branco
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2020,75280,1.4,Flex,Manual,Hidráulica,4 portas,8,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/strada-2020-1-4-cabine-simples-auto-show-veiculos-bla-895509867,Branco
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Sedã,2020,52000,1.0,Flex,Manual,Elétrica,4 portas,0,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-2020-1-0-auto-show-veiculos-bghj-892658339,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY (TREND)/TITAN 1.0 T. FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2014,90000,1.0,Flex,Manual,Hidráulica,4 portas,1,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/gol-2014-trend-1-0-autoshow-kfndn12-869804186,Branco
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,57382,1.0,Flex,Manual,Hidráulica,4 portas,8,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-2019-1-0-lt-autoshow-veiculos-pwo-894339068,Preto
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2013,12000,1.6,Flex,Manual,Mecânica,2 portas,2,66060230,Belém,Nazaré,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/vemdo-esse-volkswagen-saveiro-1-6-898388713,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2020,3,1.0,,Manual,Elétrica,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-vw-gol-g7-1-0-ano-2020-898388500,
"Carros, vans e utilitários",HYUNDAI HB20S C.STYLE/C.PLUS1.6 FLEX 16V AUT. 4P,HYUNDAI,Sedã,2014,58,1.6,Flex,Manual,Elétrica,4 portas,8,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/hb20s-sedan-2014-automatico-1-mil-de-entrada-aercio-veiculos-hyr-860422042,Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX COMFORTLINE 1.0 FLEX 8V 5P,VW - VOLKSWAGEN,,2017,37000,1.0,Flex,Manual,Hidráulica,4 portas,3,68455005,Tucuruí,Bela Vista,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/i-fox-cl-1-0-16-17-883741320,Branco
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Hatch,2019,32,1.0,Flex,Manual,Elétrica,4 portas,0,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-1-0-1-mil-de-entrada-aercio-veiculosn-835721608,Branco
"Carros, vans e utilitários",RENAULT DUSTER EXPRESSION 1.6 HI-FLEX 16V MEC.,RENAULT,SUV,2020,19000,1.6,Flex,Manual,Elétrica,4 portas,0,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/duster-expression-manual-1-6-19-20-772638687,Branco
"Carros, vans e utilitários",FIAT CRONOS DRIVE GSR 1.3 8V FLEX,FIAT,Sedã,2019,20000,1.3,Flex,Manual,Elétrica,4 portas,4,66095491,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/cronos-drive-gsr-1-3-8v-flex-858473261,Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2014,86,1.0,Flex,Manual,Hidráulica,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-gol-1-0-g6-ano-2014-898387664,
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,Hatch,2018,34,1.0,Flex,Manual,Elétrica,4 portas,0,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-1-0-1-mil-de-entrada-aercio-veiculosn-835720594,Vermelho
"Carros, vans e utilitários", ,,,2020,9,,,,,,,66055050,Belém,Umarizal,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/discovery-2020-e-na-home-car-853823994,
"Carros, vans e utilitários",HYUNDAI HB20X,HYUNDAI,Hatch,2016,3,1.6,Flex,,,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-hyundai-hb20x-1-6-ano-2016-898386818,
"Carros, vans e utilitários",FIAT PALIO 1.0 CELEBR. ECONOMY F.FLEX 8V 2P,FIAT,Hatch,2013,20000,1.0,Gasolina,Manual,Hidráulica,,3,66015130,Belém,Batista Campos,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/palio-1-0-conpleto-898386431,Preto
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2017,54000,1.0,Flex,Manual,,4 portas,3,66635110,Belém,Parque Verde,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/up-tsi-898385048,Vermelho
"Carros, vans e utilitários",VW - VOLKSWAGEN TIGUAN,VW - VOLKSWAGEN,Passeio,2020,29000,1.4,Flex,Automático,Elétrica,4 portas,2,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-tiguan-2020-1-4-250-tsi-total-flex-allspace-comfortline-tiptronic-880973642,Branco
"Carros, vans e utilitários",RENAULT DUSTER,RENAULT,Passeio,2020,20000,1.6,Flex,Manual,Mecânica,4 portas,6,67113330,Ananindeua,Coqueiro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-2020-1-6-16v-sce-flex-expression-manual-879585756,Branco
"Carros, vans e utilitários",HONDA CITY SEDAN DX 1.5 FLEX 16V AUT.,HONDA,Sedã,2016,3,1.5,,Automático,,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-honda-city-1-5-automatico-ano-2016-898386312,
"Carros, vans e utilitários",TOYOTA HILUX SW4 3.4 V6,TOYOTA,SUV,2008,100000,3.0 - 3.9,Diesel,Automático,Hidráulica,4 portas,6,66063060,Belém,Cremação,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/sw4-2008-preta-por-fora-marrom-por-dentro-898385375,Preto
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6/1.6 CITY  MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2013,78,1.6,Flex,Manual,Elétrica,4 portas,9,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/voyage-2013-1-6-itrend-1-mil-de-entrada-aercio-veiculos-vju-869039976,Cinza
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2020,49000,1.0,Flex,Manual,Hidráulica,4 portas,0,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/veiculo-seminovo-novo-864341637,Preto
"Carros, vans e utilitários",FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,FORD,Pick-up,2020,30000,2.0 - 2.9,Diesel,Automático,Elétrica,,6,66120000,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-xls-cd-at-4x4-2-2-2019-2020-782683009,Branco
"Carros, vans e utilitários",JEEP COMPASS,JEEP,,2019,30708,,Flex,Automático,,4 portas,,67113000,Ananindeua,Coqueiro,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-flex-limited-automatico-874154714,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2019,28,1.0,,Manual,,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-vw-gol-g7-1-0-ano-2019-898383670,
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,Hatch,2012,3,1.0,Flex,,Hidráulica,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-celta-lt-1-0-ano-2012-898384238,
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Pick-up,2016,70000,1.4,Flex,Manual,Hidráulica,,9,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-895257197,Branco
"Carros, vans e utilitários",FIAT IDEA,FIAT,Hatch,2012,0,1.4,Flex,Manual,Hidráulica,4 portas,,66095493,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-financiamento-boulevard-automoveis-860471915,Branco
"Carros, vans e utilitários",FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V,FIAT,Sedã,2015,72706,1.4,Flex,Manual,Hidráulica,4 portas,2,68040050,Santarém,Aldeia,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-1-4-attractive-2014-2015-atual-veiculos-890009695,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX COMFORTLINE 1.0 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2015,3,1.0,Flex,Manual,Elétrica,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-vw-fox-1-0-confortline-ano-2015-898383068,
"Carros, vans e utilitários",RENAULT CLIO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2015,75,1.0,Flex,Manual,Hidráulica,4 portas,6,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/renault-clio-1-0-2015-aqui-na-rafa-veiculos-gv67-879623566,
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2019,47000,1.0,Flex,Manual,Elétrica,4 portas,7,66120620,Belém,Sacramenta,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-flex-2019-1-mil-de-entrada-com-igor-yfg-818549926,
"Carros, vans e utilitários",FIAT PALIO WEEK. ADV/ADV TRYON 1.8 MPI FLEX,FIAT,Passeio,2014,49000,1.8,Flex,Manual,Hidráulica,4 portas,6,66060281,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/super-showroom-r-1mil-de-entrada-palio-weekend-adventure-2014-616830805,Verde
"Carros, vans e utilitários",HONDA CR-V EXL 2.0 16V 4WD/2.0 FLEXONE AUT.,HONDA,SUV,2015,58900,2.0 - 2.9,Flex,Automático,Elétrica,4 portas,1,66035065,Belém,Nazaré,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/honda-cr-v-exl-2015-884343420,Prata
"Carros, vans e utilitários",VW - VOLKSWAGEN ,VW - VOLKSWAGEN,Hatch,2019,33000,1.0,Flex,Manual,Hidráulica,4 portas,8,68555000,Xinguara,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/gol-trendline-1-0-flex-898367888,Vermelho
"Carros, vans e utilitários",HYUNDAI HB20 SENSE 1.0 12V FLEX MEC.,HYUNDAI,Hatch,2013,0,1.0,Flex,Manual,Hidráulica,4 portas,0,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-2013-completo-apartir-de-mil-reais-de-entrada-aproveite--771508580,Branco
"Carros, vans e utilitários",FIAT STRADA 1.4 MPI FIRE FLEX 8V CS,FIAT,,2018,34000,,Flex,Manual,Hidráulica,2 portas,4,66063070,Belém,São Brás,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-simi-nova-parcelo-898379683,Branco
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Hatch,2013,118000,1.0,Flex,Manual,Hidráulica,4 portas,4,68500000,Marabá,,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/celta-1-0-lt-2012-838877286,Vermelho
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,TOYOTA,,2017,114000,1.0,Diesel,Automático,Mecânica,4 portas,5,68508460,Marabá,Nova Marabá,https://pa.olx.com.br/regiao-de-maraba/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-srx-4x4-2-8-tdi-16v-dies-aut-2017-diesel-867022870,Preto
"Carros, vans e utilitários",FIAT BRAVO,FIAT,Hatch,2013,0,1.8,Flex,Automático,Hidráulica,4 portas,,67010000,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/bravo-financiamento-boulevard-automoveis-883123712,Branco
"Carros, vans e utilitários",TOYOTA HILUX CD SRV 4X4 2.8 TDI DIESEL AUT.,TOYOTA,Pick-up,2021,8000,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,7,68040035,Santarém,Aldeia,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/hilux-2021-2021-srv-repasse-veiculos-898382964,Vermelho
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,Hatch,2019,6,1.0,Flex,Manual,Elétrica,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-onix-1-0-ano-2019-882274476,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2020,3,1.0,Flex,Manual,Elétrica,4 portas,,66113003,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/oferta-relampago-vw-gol-g7-1-0-ano-2020-882713238,Branco
"Carros, vans e utilitários",FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,Hatch,2020,45000,1.0,Flex,Manual,Hidráulica,4 portas,7,66055215,Belém,Umarizal,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-carro-898377215,Preto
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2012,90000,1.0,Gasolina,Manual,Hidráulica,4 portas,2,67010000,Ananindeua,Guanabara,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/sandero-2012-25-900-falar-com-marcele-qcam-888774837,Vermelho
"Carros, vans e utilitários", ,,,2017,52285,,,,,4 portas,,66010020,Belém,Campina,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-898378097,Branco
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. AUT,TOYOTA,SUV,2015,250000,3.0 - 3.9,Diesel,Automático,Hidráulica,4 portas,7,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/raridade-linda-sw4-7-lugares-carro-para-pessoas-exigentes-venha-conferir-884332311,Prata
"Carros, vans e utilitários",FIAT PALIO WAY 1.0 FIRE FLEX 8V 5P,FIAT,Hatch,2015,70121,1.0,Flex,Manual,Hidráulica,4 portas,0,68030630,Santarém,Caranazal,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-way-1-0-2015-sanvel-veiculos-875518608,Cinza
"Carros, vans e utilitários",HYUNDAI HB20 FOR YOU 1.0 FLEX 12V 5P,HYUNDAI,Hatch,2014,70,1.0,Flex,Manual,Hidráulica,4 portas,9,67020000,Ananindeua,Águas Lindas,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-2014-completo-falar-com-felipe-oliveira-891598632,Branco
"Carros, vans e utilitários",PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2013,80,1.4,Flex,Manual,Hidráulica,4 portas,8,67020000,Ananindeua,Águas Lindas,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-de-2013-falar-com-camilla-857848403,Branco
"Carros, vans e utilitários",RENAULT DUSTER ZEN 1.6 16V FLEX MEC,RENAULT,SUV,2021,0,1.6,Flex,Manual,Elétrica,4 portas,,66053355,Belém,Reduto,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-zen-1-6-16v-sce-2020-2021-819947843,Branco
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,Pick-up,2020,1,1.8,Flex,Automático,Elétrica,4 portas,5,66113000,Belém,Telégrafo Sem Fio,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/linda-toro-2020-aut-flex-estado-de-zero-sem-detalhes-888171133,Cinza
"Carros, vans e utilitários",FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2014,140000,1.0,Flex,Manual,Hidráulica,4 portas,4,68040075,Santarém,Aparecida,https://pa.olx.com.br/regiao-de-santarem/autos-e-pecas/carros-vans-e-utilitarios/uno-way-2014-885439875,Branco
"Carros, vans e utilitários",BMW Z4 ROADSTER SDRIVE 23I 2.5 24V 204CV 2P,BMW,Conversível,2012,60000,2.0 - 2.9,Gasolina,Automático,Hidráulica,2 portas,,66087810,Belém,Pedreira,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/bmw-z4-2012-891333101,Vermelho
"Carros, vans e utilitários",FIAT CRONOS DRIVE 1.3 8V FLEX,FIAT,,2021,0,,Flex,,Elétrica,,,66050005,Belém,Umarizal,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/cronos-drive-1-3-2021-0k-fz-motors-878885568,
"Carros, vans e utilitários",VOLVO XC 60 3.0 AWD 5P,VOLVO,SUV,2010,73000,3.0 - 3.9,Gasolina,Automático,Hidráulica,4 portas,1,66053355,Belém,Reduto,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/volvo-xc60-3-0-dynamic-awd-turbo-2009-2010-marrom-740983909,Outra
"Carros, vans e utilitários",FIAT UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P,FIAT,Hatch,2013,77,1.0,Flex,Manual,Hidráulica,4 portas,0,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/uno-2013-1-0-1-mil-de-entrada-aercio-veiculos-yjm-887254066,Cinza
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 1.6 16V FLEX 5P AUT.,RENAULT,SUV,2020,4851,1.6,Flex,Automático,Elétrica,4 portas,0,66615170,Belém,Marambaia,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/renault-886631069,Branco
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2017,58,1.0,Flex,Manual,Hidráulica,4 portas,0,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/palio-2017-1-0-1-mil-de-entrada-aercio-veiculos-bki-880544394,Preto
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2013,79,1.0,Flex,Manual,Hidráulica,4 portas,0,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/palio-2013-1-0-1-mil-de-entrada-aercio-veiculos-klu-882899711,Vermelho
"Carros, vans e utilitários",HONDA FIT EX/S/EX 1.5 FLEX/FLEXONE 16V 5P AUT.,HONDA,Hatch,2013,78,1.5,Flex,Automático,Elétrica,4 portas,8,66093082,Belém,Marco,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2013-automatico-1-mil-de-entrada-aercio-veiculos-jgc-858346367,Preto
"Carros, vans e utilitários",FORD KA+ SEDAN 1.5 16V FLEX 4P,FORD,,2017,89000,1.5,Flex,Manual,Elétrica,4 portas,5,67140765,Ananindeua,Cidade Nova,https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-1-5-2017-898373283,Prata
