Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url
"Carros, vans e utilitários",MITSUBISHI PAJERO DAKAR HPE 3.2 4X4 T.I DIES 5P AUT,MITSUBISHI,Passeio,2016,107000,,Diesel,Automático,,,4 portas,6,27920360,Macaé,Cavaleiros,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/pajero-2015-2016-3-2-hpe-4x4-7-lugares-16v-turbo-intercooler-diesel-4p-automatico-829264885
"Carros, vans e utilitários",FORD KA 1.5 SE PLUS 12V FLEX 5P AUT.,FORD,Passeio,2020,25202,,Flex,Manual,,,4 portas,0,27265601,Volta Redonda,Ponte Alta,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2019-2020-1-5-ti-vct-flex-se-plus-manual-898599459
"Carros, vans e utilitários",HONDA CIVIC SED LX 1.8 AUT 4P,HONDA,,1995,110622,,Gasolina,Automático,,Azul,4 portas,2,23027340,Rio de Janeiro,Pedra de Guaratiba,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-898599167
"Carros, vans e utilitários",VW - VOLKSWAGEN CROSSFOX I MOTION 1.6 MI T. FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,0,1.6,Flex,Semi-Automático,Hidráulica,Azul,4 portas,,25071181,Duque de Caxias,Jardim Vinte e Cinco de Agosto,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/crossfox-imotion-1-6-ano-2013-739191326
"Carros, vans e utilitários",HONDA HR-V,HONDA,Passeio,2018,40160,1.8,Gás Natural,Automático,Elétrica,Cinza,4 portas,9,23052102,Rio de Janeiro,Campo Grande,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-2018-1-8-16v-flex-touring-4p-automatico-883884729
"Carros, vans e utilitários",RENAULT LOGAN ZEN FLEX 1.6 16V 4P MEC.,RENAULT,Passeio,2020,7000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,,26900000,Miguel Pereira,,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-zen-1-6-completo-com-7-mil-km-apenas-2020-824829158
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Passeio,1992,160913,1.6,Gasolina,Manual,Mecânica,Branco,2 portas,6,25638900,Petrópolis,Alto da Serra,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-otimo-gol-1-6-1992-898598975
"Carros, vans e utilitários",GM - CHEVROLET EQUINOX PREMIER 2.0 TURBO AWD 262CV AUT.,GM - CHEVROLET,SUV,2018,50000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Vermelho,4 portas,8,22620013,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/equinox-premier-turbo-4x4-c-teto-solar-888153516
"Carros, vans e utilitários",TOYOTA ETIOS X 1.3 FLEX 16V 5P AUT.,TOYOTA,Hatch,2018,43000,,Flex,Automático,Hidráulica,Preto,4 portas,1,20735080,Rio de Janeiro,Méier,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-2018-automatico-1-3-x-flex-898598965
"Carros, vans e utilitários",MITSUBISHI L200 TRITON SPORT GLS 2.4 CD DIESEL AUT.,MITSUBISHI,Pick-up,2019,90000,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 portas,5,22620013,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-sport-gls-892121183
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2019,51000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,4,22620013,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-confort-financio-na-hora-887088255
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,88000,1.0,Gás Natural,Manual,Hidráulica,Preto,4 portas,8,26525132,Nilópolis,Centro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-2013-completo-898598964
"Carros, vans e utilitários",HYUNDAI IX35,HYUNDAI,SUV,2015,88585,,Gás Natural,Automático,Hidráulica,Preto,4 portas,4,21331720,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-b-automatico-883856190
"Carros, vans e utilitários",FORD KA 1.5 16V FLEX 5P,FORD,Sedã,2016,91000,1.5,Flex,Manual,Hidráulica,Branco,4 portas,8,24934615,Maricá,Jardim Atlântico Central (Itaipuaçu),https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-1-5-flex-2016-2016-completo-898598918
"Carros, vans e utilitários",JEEP COMPASS SPORT 2.0 16V 156CV 5P,JEEP,SUV,2014,62500,2.0 - 2.9,Gasolina,Automático,Hidráulica,Cinza,4 portas,5,22753210,Rio de Janeiro,Jacarepaguá,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-sport-2014-62mil-km-891678700
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX 1.6/ 1.6 TREND TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2012,68600,1.6,Flex,Manual,Hidráulica,Prata,4 portas,7,25804240,Três Rios,Centro,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-spacefox-trend-1-6-888999085
"Carros, vans e utilitários",PEUGEOT 408 SEDAN ALLURE 2.0 FLEX 16V 4P AUT.,PEUGEOT,Sedã,2012,108000,2.0 - 2.9,Flex,Automático,Hidráulica,Azul,4 portas,,23075310,Rio de Janeiro,Campo Grande,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/408-peugeot-898598616
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS 1.6 MSI FLEX 16V 4P AUT.,VW - VOLKSWAGEN,Sedã,2022,0,1.6,Flex,Automático,Elétrica,Prata,4 portas,,28630000,Nova Friburgo,Centro,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/vw-virtus-1-6-msi-automatico-2022-zero-km-892014427
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2016,87000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,9,22710561,Rio de Janeiro,Taquara,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-trendline-1-0-completo-2016-898598589
"Carros, vans e utilitários",TOYOTA COROLLA,TOYOTA,,2016,73000,,Flex,Manual,Hidráulica,Preto,4 portas,3,21331720,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-2-0-817451193
"Carros, vans e utilitários",TOYOTA ,TOYOTA,Sedã,2000,220000,,,Manual,Hidráulica,Cinza,4 portas,8,22735120,Rio de Janeiro,Tanque,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-1-8-manual-898598527
"Carros, vans e utilitários",RENAULT DUSTER,RENAULT,Passeio,2022,0,1.6,Flex,Automático,Hidráulica,Prata,4 portas,7,28900000,Cabo Frio,,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-2022-1-6-16v-sce-flex-iconic-x-tronic-898598484
"Carros, vans e utilitários",HYUNDAI CRETA PRESTIGE 2.0 16V FLEX AUT.,HYUNDAI,SUV,2017,65000,,Flex,Automático,Elétrica,,4 portas,,22630013,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/creta-2-0-prestige-2017-2017-rodrigo-898598460
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,Pick-up,2019,53260,,Flex,Automático,Elétrica,Preto,4 portas,0,27253410,Volta Redonda,Centro,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-freedom-1-8-16v-flex-aut-898598427
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2016,0,1.8,Gás Natural,Automático,Hidráulica,Preto,4 portas,9,21331596,Rio de Janeiro,Bento Ribeiro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-lngtd-at-gnv-2016-898598007
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2018,24000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,6,21941570,Rio de Janeiro,Galeão,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-trendline-1-6-t-flex-8v-4p-2018-lindo-898598950
"Carros, vans e utilitários",HONDA FIT LXL 1.4/ 1.4 FLEX 8V/16V 5P AUT.,HONDA,Hatch,2008,172000,1.4,Gasolina,Automático,Elétrica,Preto,4 portas,7,26510010,Nilópolis,Centro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-898597829
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Passeio,2013,124000,1.5,Flex,Manual,Elétrica,Vermelho,4 portas,7,27966755,Macaé,Lagomar,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-2013-898598136
"Carros, vans e utilitários",FORD KA 1.5 SE 12V FLEX 5P MEC.,FORD,Sedã,2015,250000,1.5,Gás Natural,Manual,Elétrica,Branco,4 portas,7,21046295,Rio de Janeiro,Maré,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-5-2015-898597656
"Carros, vans e utilitários",FORD VERONA GLX 1.8 (MODELO ANTIGO),FORD,Sedã,1992,71604,1.8,Gasolina,Manual,Mecânica,Azul,2 portas,5,25540520,São João de Meriti,Vila Zulmira,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/verona-ano-92-898597931
"Carros, vans e utilitários",GM - CHEVROLET AGILE LTZ WI-FI 1.4 8V FLEXPOWER 5P,GM - CHEVROLET,Passeio,2012,15000000,1.4,Gás Natural,Automático,Hidráulica,Cinza,4 portas,,26545080,Nilópolis,Olinda,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/agile-2012-898597728
"Carros, vans e utilitários",HYUNDAI HB20 VISION 1.0 FLEX 12V MEC,HYUNDAI,Passeio,2022,0,,Flex,Manual,,,4 portas,,20260141,Rio de Janeiro,Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-vision-825192172
"Carros, vans e utilitários",RENAULT SANDERO VIBE FLEX 1.0 12V 5P,RENAULT,Passeio,2018,73873,,Flex,Manual,,,4 portas,8,22631000,Rio de Janeiro,Barra da Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-0-12v-sce-vibe-898597487
"Carros, vans e utilitários",FORD FOCUS SEDAN 1.6/1.6 FLEX 8V/16V 4P MEC.,FORD,Sedã,2004,230000,1.6,Gás Natural,Manual,Hidráulica,Preto,4 portas,0,21330650,Rio de Janeiro,Vila Valqueire,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/focus-todo-em-dia-898597697
"Carros, vans e utilitários",JAC J6 2.0 16V 5P MEC.,JAC,Passeio,2012,90000,2.0 - 2.9,Gás Natural,Manual,Hidráulica,Preto,4 portas,0,21331720,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/j6-2-0-7lugares-894326085
"Carros, vans e utilitários",NISSAN KICKS,NISSAN,SUV,2020,20000,1.6,Flex,Automático,Elétrica,Preto,4 portas,,23050102,Rio de Janeiro,Campo Grande,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kicks-2020-1-6-flex-automatico-898597107
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,Hatch,2015,0,1.4,Gás Natural,Manual,Hidráulica,Cinza,4 portas,1,23087285,Rio de Janeiro,Campo Grande,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-ltz-1-4-cinza-2015-flex-gnv-ipva-2021-pago-ent-48-853-41-898597371
"Carros, vans e utilitários",NISSAN VERSA SV 1.6 16V FLEXSTART 4P AUT.,NISSAN,Passeio,2017,27000,,Flex,Automático,,,4 portas,0,25565171,São João de Meriti,Jardim José Bonifácio,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-versa-2016-2017-1-6-16v-flex-sv-4p-xtronic-583577327
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,Passeio,2020,50060,,Flex,Automático,,,4 portas,6,24140005,Niterói,Baldeador,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-2019-2020-1-8-16v-evo-flex-freedom-at6-886535103
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2012,178000,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,2,27700000,Vassouras,,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-vw-11-12-898597055
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,Passeio,2018,28000,1.8,Flex,Automático,Elétrica,Branco,4 portas,5,28924060,Cabo Frio,Ogiva,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-gli-1-8-16v-2018-898597083
"Carros, vans e utilitários",RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,SUV,2021,18000,1.0,Flex,Manual,Elétrica,Branco,4 portas,0,26015030,Nova Iguaçu,Prata,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-caverna-do-dragao-2021-u-dono-igual-0km-ipva-2021-transferencia-gratis-890843220
"Carros, vans e utilitários",GM - CHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2P,GM - CHEVROLET,Pick-up,2015,135000,1.4,Flex,Manual,Hidráulica,Vermelho,2 portas,0,24858680,Itaboraí,Apolo II (Manilha),https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-e-troco-898597044
"Carros, vans e utilitários",CITROEN C3 GLX 1.6 FLEX 16V 5P  AUT.,CITROEN,Hatch,2012,68709,1.6,Flex,Automático,Hidráulica,Vermelho,4 portas,1,21371030,Rio de Janeiro,Vicente de Carvalho,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-picasso-897318474
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,FORD,Hatch,2012,180000,1.6,Flex,Automático,Hidráulica,Preto,4 portas,4,26255155,Nova Iguaçu,Centro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-fls-1-6-flex-897315220
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2014,70000,1.0,Gás Natural,Manual,Hidráulica,Prata,4 portas,8,21331720,Rio de Janeiro,Oswaldo Cruz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-2014-financio-ate-sem-entrada-modelo-novo-ac-troca-moto-ou-carro-895343229
"Carros, vans e utilitários",CITROEN C3 EXCLUSIVE 1.4 FLEX 8V 5P,CITROEN,Passeio,2011,0,1.4,Gás Natural,Manual,Hidráulica,Prata,4 portas,1,23052102,Rio de Janeiro,Campo Grande,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-2011-1-4-i-exclusive-8v-flex-4p-manual-833900128
"Carros, vans e utilitários",TOYOTA ETIOS XLS SEDAN 1.5 FLEX 16V 4P MEC.,TOYOTA,Sedã,2016,65000,1.5,Flex,Manual,Hidráulica,Branco,4 portas,1,21331018,Rio de Janeiro,Marechal Hermes,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/financio-ate-sem-entrada-modelo-novo-ac-troca-moto-ou-carro-860626989
,,,,,,,,,,,,,,,,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-adventure-tryon-2006-898596414
"Carros, vans e utilitários",HONDA CITY SEDAN EX 1.5 FLEX 16V 4P AUT.,HONDA,Sedã,2010,136632,1.5,Gás Natural,Automático,Elétrica,Prata,,6,24431375,São Gonçalo,Paraíso,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-city-898596485
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2016,76300,1.0,Flex,Manual,Elétrica,Preto,4 portas,4,21051040,Rio de Janeiro,Higienópolis,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-trend-16-16-881405163
"Carros, vans e utilitários",GM - CHEVROLET COBALT LT 1.8 8V ECONO.FLEX 4P MEC.,GM - CHEVROLET,Sedã,2015,90000,1.8,Gás Natural,Manual,Hidráulica,Azul,4 portas,1,21371330,Rio de Janeiro,Irajá,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cobalt-lt-898596478
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,Sedã,2017,65245,1.8,Flex,Automático,Hidráulica,Preto,4 portas,6,22790703,Rio de Janeiro,Recreio dos Bandeirantes,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-gli-898596433
"Carros, vans e utilitários",HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Passeio,2017,36403,1.6,Flex,Automático,Hidráulica,Prata,4 portas,1,28896052,Rio das Ostras,Jardim Mariléa,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-premium-aut-flex-892706277
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL PLUS 1.0 MI TOTAL FLEX 2P,VW - VOLKSWAGEN,Hatch,2008,158674,1.0,Flex,Manual,Hidráulica,Preto,2 portas,1,27525610,Resende,Morada da Montanha,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-898596227
"Carros, vans e utilitários",TOYOTA COROLLA GLI 2.0 16V FLEX AUT.,TOYOTA,Sedã,2020,11900,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,9,28940597,São Pedro da Aldeia,Porto da Aldeia,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-2020-9500-km-844885352
"Carros, vans e utilitários",HONDA CIVIC SEDAN EXL 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2018,58488,2.0 - 2.9,Flex,Automático,Hidráulica,Cinza,4 portas,4,23087005,Rio de Janeiro,Campo Grande,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-2-0-exl-cvt-2018-2018-prata-891755796
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE TREND 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2012,285000,1.6,Gás Natural,Manual,Hidráulica,Branco,4 portas,8,26556400,Mesquita,Alto Uruguai,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-2012-898596077
"Carros, vans e utilitários",VOLVO T-8 POLESTAR 2.0 4P HÍBRIDO,VOLVO,Passeio,2015,137580,2.0 - 2.9,Gasolina,Automático,Hidráulica,Branco,4 portas,1,28896052,Rio das Ostras,Jardim Mariléa,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/volvo-xc60-2-0-t5-drive-e-dynamic-825137753
"Carros, vans e utilitários",FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Sedã,2010,73000,1.0,Flex,Manual,Hidráulica,Azul,4 portas,4,26015030,Nova Iguaçu,Prata,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/siena-big-brother-1-0-2010-u-dono-73000km-ipva-2021-transferencia-gratis-891910969
"Carros, vans e utilitários",FIAT CRONOS PRECISION 1.8 16V FLEX AUT.,FIAT,Sedã,2015,37000,1.8,Gás Natural,Automático,Hidráulica,Azul,4 portas,0,22770060,Rio de Janeiro,Pechincha,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-precision-at-37mil-km-2019-877468758
"Carros, vans e utilitários",FIAT STRADA 1.3 MPI FIRE 8V 67CV CE,FIAT,Passeio,2021,0,1.4,Flex,Manual,,Vermelho,4 portas,,28896052,Rio das Ostras,Jardim Mariléa,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-freedom-1-4-cd-flex-887855361
"Carros, vans e utilitários",GM - CHEVROLET AGILE,GM - CHEVROLET,Passeio,2013,97,1.4,Gás Natural,Manual,Hidráulica,Preto,4 portas,,20530002,Rio de Janeiro,Tijuca,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/agile-2013ltz-completo-gnv-motor1-4-doc-2021ok-otimo-preco-893758913
"Carros, vans e utilitários",MERCEDES-BENZ C-200,MERCEDES-BENZ,Passeio,2015,40000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,4 portas,3,26255620,Nova Iguaçu,da Luz,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-c-200-2015-2-0-cgi-avantgarde-16v-gasolina-4p-automatico-880243398
"Carros, vans e utilitários",GM - CHEVROLET CAPTIVA SPORT FWD 2.4 16V 171/185CV,GM - CHEVROLET,SUV,2010,135,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,4 portas,4,24346090,Niterói,Itaipu,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/capitiva-2-4-898596045
"Carros, vans e utilitários",NISSAN FRONTIER ATTAC.CD 4X4 2.3 BI-TB DIE. AUT,NISSAN,Pick-up,2020,19900,2.0 - 2.9,Diesel,Automático,Hidráulica,Cinza,4 portas,1,26210210,Nova Iguaçu,Centro,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/frontier-2-3-turbo-diesel-attack-cd-891761092
"Carros, vans e utilitários",AUDI A3 SEDAN 1.4 TFSI FLEX TIPTRONIC 4P,AUDI,Sedã,2017,66000,1.4,Flex,Automático,Hidráulica,Branco,4 portas,,22775033,Rio de Janeiro,Jacarepaguá,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/audi-a3-2017-17-884370055
"Carros, vans e utilitários",CITROEN C3 PICASSO GLX 1.6 FLEX 16V 5P AUT.,CITROEN,SUV,2013,89000,1.6,Flex,Automático,Hidráulica,Prata,4 portas,8,22765008,Rio de Janeiro,Anil,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-picasso-2013-glx-1-6-aut-tip-toplinha-revisado-novissimo-840721024
"Carros, vans e utilitários",HONDA CITY SEDAN DX 1.5 FLEX 16V AUT.,HONDA,Sedã,2011,146036,1.5,Gás Natural,Automático,Elétrica,Cinza,4 portas,5,28896022,Rio das Ostras,Jardim Mariléa,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/honda-city-2011-2012-898595956
"Carros, vans e utilitários",GM - CHEVROLET COBALT,GM - CHEVROLET,Passeio,2013,120000,1.4,Flex,Manual,Mecânica,Preto,4 portas,7,21341332,Rio de Janeiro,Madureira,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cobalt-2013-1-4-mpfi-ltz-8v-flex-4p-manual-880072123
"Carros, vans e utilitários",FIAT MAREA WEEKEND ELX 2.0 20V 4P,FIAT,Passeio,1999,161000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Verde,4 portas,5,20735060,Rio de Janeiro,Todos os Santos,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/marea-weekend-segundo-dono-com-manual-e-sem-multas-e-ou-dividas-898595977
"Carros, vans e utilitários",FIAT STRADA ENDURANCE 1.4 FLEX 8V C,FIAT,,2021,9,,Flex,Manual,,Outra,4 portas,,28899440,Rio das Ostras,Residencial Praia Âncora,https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-2021-1-4-fire-flex-endurance-cd-manual-874546859
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE,VW - VOLKSWAGEN,Passeio,2019,62040,1.6,Gás Natural,Manual,Elétrica,Cinza,4 portas,6,20541100,Rio de Janeiro,Vila Isabel,https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-2019-1-6-msi-totalflex-4p-manual-855537844
