Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,price,url,Bairro
"Carros, vans e utilitários",FORD FIESTA,FORD,,2015,111000,1.5,Flex,Manual,Hidráulica,,4 portas,,58045000,João Pessoa,36900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-1-5-2015-897720400,Cabo Branco
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 4X4 2.0 HI-FLEX 16V MEC,RENAULT,Passeio,2016,8500000,2.0 - 2.9,Flex,Manual,Hidráulica,Outra,4 portas,4,58071570,João Pessoa,59000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/vende-duster-897711226,Cristo Redentor
"Carros, vans e utilitários",NISSAN KICKS S 1.6 16V FLEXSTAR 5P MEC.,NISSAN,Passeio,2020,46877,,Flex,Automático,,,4 portas,7,58033907,João Pessoa,87200.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/kicks-2019-2020-1-6-16v-flexstart-sv-4p-xtronic-843381797,Brisamar
"Carros, vans e utilitários",TOYOTA ETIOS,TOYOTA,,2016,69000,,Flex,Manual,Mecânica,Cinza,4 portas,3,58400158,Campina Grande,43900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-hb-xs-1-5-thiago-83-876982476,Centro
"Carros, vans e utilitários",RENAULT SANDERO LIFE FLEX 1.0 12V 5P MEC.,RENAULT,Passeio,2020,60076,1.0,Flex,Manual,Hidráulica,Prata,4 portas,2,58033450,João Pessoa,48990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-life-flex-1-0-12v-5p-mec-897714079,Brisamar
"Carros, vans e utilitários",GM - CHEVROLET SPIN LS 1.8 8V ECONO.FLEX 5P MEC.,GM - CHEVROLET,,2019,32000,1.8,Flex,Manual,Elétrica,Prata,4 portas,,58046750,João Pessoa,59990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/spin-1-8-2019-5-lugares-novissima-na-promocao-893143876,Portal do Sol
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2015,99000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,6,58401474,Campina Grande,32000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/classic-ls-2015-1-0-completo-897715899,Alto Branco
"Carros, vans e utilitários",GM - CHEVROLET TRACKER PREMIER 1.4 TURBO 16V FLEX AUT,GM - CHEVROLET,SUV,2018,41000,1.4,Flex,Automático,Elétrica,Preto,4 portas,0,58414060,Campina Grande,84990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/tracker-2018-premier-turbo-1-4-extra-884291408,Liberdade
"Carros, vans e utilitários",FIAT STRADA ADVENTURE 1.8/ 1.8 LOCKER FLEX CE,FIAT,Pick-up,2010,130000,1.8,Flex,Manual,Hidráulica,Cinza,2 portas,0,58073040,João Pessoa,37500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/strada-adventure-2010-897699528,José Américo de Almeida
"Carros, vans e utilitários",FORD FOCUS 2.0 16V/SE/SE PLUS FLEX 5P AUT.,FORD,Sedã,2014,81000,2.0 - 2.9,Flex,Automático,Elétrica,Prata,4 portas,,58000000,João Pessoa,44900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-2015-sd-2-0-aut-conservado-emplacado-ate-2022-897686139,
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2020,40000,1.4,Flex,Manual,Hidráulica,,2 portas,3,58040260,João Pessoa,58900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/strada-hard-working-2020-completa-897710052,Torre
"Carros, vans e utilitários",RENAULT SANDERO,RENAULT,,2015,90000,,,,,,,,58040540,João Pessoa,41990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sandero-estepway-2015-1-6-automatico-gmustang-veiculos-897697325,Torre
"Carros, vans e utilitários",FIAT SIENA 1.0 MPI/ 500 1.0 MPI,FIAT,Sedã,2004,132480,1.0,Flex,Manual,Hidráulica,Verde,4 portas,2,58045905,João Pessoa,6200.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-2004-897708661,Cabo Branco
"Carros, vans e utilitários",GM - CHEVROLET CORSA,GM - CHEVROLET,Hatch,1995,150362,1.0,Gasolina,Manual,Mecânica,,2 portas,,58305270,Bayeux,,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-95-96-897703298,São Bento
"Carros, vans e utilitários",HONDA CIVIC SED. LXL/LXL SE 1.8 FLEX 16V MEC.,HONDA,Sedã,2011,125000,1.8,Flex,Manual,Elétrica,Preto,4 portas,2,58433222,Campina Grande,42000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxl-2011-completo-segundo-dono-novissimo-oportunidade-singular-897697280,Malvinas
"Carros, vans e utilitários",CITROEN C3 TENDANCE 1.6 VTI FLEX START 16V AUT.,CITROEN,,2015,65000,,,Automático,,,4 portas,,58102236,Cabedelo,37500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/c3-tendance-1-6-automatico-2015-897693012,Intermares
"Carros, vans e utilitários",VW - VOLKSWAGEN NIVUS COMFORTLINE 1.0 200 TSI FLEX AUT,VW - VOLKSWAGEN,,2021,5000,1.0,Flex,Automático,Elétrica,Preto,4 portas,8,58053000,João Pessoa,102900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/nivus-tsi-1-0-2021-comfortline-apenas-5-mil-rodados-888507988,Água Fria
"Carros, vans e utilitários",LIFAN FOISON 1.3 16V 85CV 2P,LIFAN,Van/Utilitário,2014,0,,Gasolina,Manual,Mecânica,Prata,2 portas,8,58075000,João Pessoa,35000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/carro-lifan-1-3-897690862,Ernesto Geisel
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HPE 3.2 CD TB INT.DIESEL AUT,MITSUBISHI,Van/Utilitário,2010,170000,3.0 - 3.9,Diesel,Automático,Hidráulica,Preto,4 portas,6,58038520,João Pessoa,85000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/triton-2010-automatica-4x4-diesel-897692934,Manaíra
"Carros, vans e utilitários",FORD KA GL 1.0I ZETEC ROCAM,FORD,Hatch,2011,70000,1.0,Flex,Manual,Hidráulica,Branco,2 portas,4,58200000,Guarabira,16500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2011-class-897689878,
"Carros, vans e utilitários",CITROEN C4 CACTUS LIVE 1.6 16V FLEX AUT,CITROEN,SUV,2020,10150,1.6,Flex,Automático,Elétrica,Branco,4 portas,8,58015180,João Pessoa,91800.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/c4-cactus-2020-na-garantia-de-fabrica-897689771,Jaguaribe
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2007,0,1.0,Flex,Manual,Mecânica,Preto,4 portas,4,58356000,Gurinhém,17500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/celta-2007-emplacado-ate-2022-897690570,
"Carros, vans e utilitários",MERCEDES-BENZ A 200 1.3 TB ADVANCE AUT.,MERCEDES-BENZ,Sedã,2020,21000,1.3,Gasolina,Automático,Elétrica,Outra,4 portas,2,58037090,João Pessoa,235000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/mercedes-a200-advance-20-20-unico-dono-897690080,Manaíra
"Carros, vans e utilitários",GM - CHEVROLET CRUZE,GM - CHEVROLET,,2017,55000,,Gás Natural,Automático,Mecânica,Prata,4 portas,4,58400158,Campina Grande,79900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-lt-nb-at-thiago-83-897687738,Centro
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Passeio,2020,77075,1.0,Flex,Manual,Elétrica,Cinza,4 portas,9,58033450,João Pessoa,44990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-se-se-plus-tivct-flex-5p-885300384,Brisamar
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF SPORTLINE 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2013,92000,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,6,58015160,João Pessoa,42900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/golf-2013-1-6-edicao-limitada--897689350,Jaguaribe
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,,2013,101000,,,,,,,,58040540,João Pessoa,25990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/celta-lt-2013-completo-extra-brinde-gmustang-veiculos-897686552,Torre
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Hatch,2012,130000,1.6,Flex,Manual,Hidráulica,Azul,4 portas,,58073171,João Pessoa,26900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-6-2012-completo-extra-897685959,Cidade dos Colibris
"Carros, vans e utilitários",HYUNDAI HB20 UNIQUE 1.0 FLEX 12V MEC.,HYUNDAI,Hatch,2019,62588,1.0,Flex,Manual,Hidráulica,Prata,4 portas,0,58031120,João Pessoa,50900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-unique-854030970,Pedro Gondim
"Carros, vans e utilitários",TOYOTA COROLLA GLI UPPER 1.8 FLEX 16V AUT.,TOYOTA,Passeio,2017,74000,,Flex,Automático,,,2 portas,7,58040300,João Pessoa,76990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/corolla-2016-2017-1-8-gli-upper-16v-flex-4p-automatico-879690650,Torre
"Carros, vans e utilitários",FORD RANGER XLS 3.0 PSE 163CV 4X4 CD TB DIES.,FORD,Pick-up,2010,134000,3.0 - 3.9,Diesel,Manual,Hidráulica,Preto,4 portas,2,58275000,Itapororoca,49000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-diesel-4x4-2010-motor-3-0-powerstrok-897683702,
"Carros, vans e utilitários",JEEP RENEGADE,JEEP,,2020,50000,,,,,,,,58040540,João Pessoa,94990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renegade-longitude-2020-flex-extraa-gmustang-veiculos-897679753,Torre
"Carros, vans e utilitários",VW - VOLKSWAGEN NIVUS HIGHLINE 1.0 200 TSI FLEX AUT,VW - VOLKSWAGEN,SUV,2021,1800,1.0,Flex,Automático,Elétrica,Branco,4 portas,,58015180,João Pessoa,119900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/nivus-1-0-tsi-highline-2021-topo-de-linha-897678985,Jaguaribe
"Carros, vans e utilitários",RENAULT LOGAN,RENAULT,,2014,50000,,,,,,,,58040540,João Pessoa,47990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/logan-expression-2018-1-6-extraaa-gmustang-veiculos-897678136,Torre
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,Sedã,2012,145000,,Flex,Automático,Elétrica,Prata,4 portas,,58399000,Algodão de Jandaíra,48000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/corolla-aut-1-8-2012-897678897,
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. PREM. 1.0/1.0 FLEXPOWER 8V 5P,GM - CHEVROLET,Hatch,2005,115000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,1,58085630,João Pessoa,15200.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/corsa-premium-2005-2005-extra-897695088,Cruz das Armas
"Carros, vans e utilitários",VW - VOLKSWAGEN CROSSFOX,VW - VOLKSWAGEN,,2011,97000,,,,,,,,58040540,João Pessoa,33990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/crossfox-2011-1-6-manual-extraa-gmustang-veiculos-897677493,Torre
"Carros, vans e utilitários",LAND ROVER DISCOVERY SPORT SE 2.0 4X4 DIESEL AUT.,LAND ROVER,SUV,2016,177,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 portas,0,58401135,Campina Grande,148000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/land-rover-discovery-sport-se-sd4-diesel-4x4-897675230,Palmeira
"Carros, vans e utilitários",TOYOTA COROLLA ALTIS 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2018,54000,,Flex,Automático,,,4 portas,3,58040300,João Pessoa,97990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/corolla-2017-2018-2-0-altis-16v-flex-4p-automatico-897675693,Torre
"Carros, vans e utilitários",GM - CHEVROLET SPIN,GM - CHEVROLET,,2018,136000,,,,,,,,58040540,João Pessoa,62990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/spin-ltz-2018-7-lugares-automatica-extra-gmustangveiculos-890323137,Torre
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,Sedã,2015,68000,2.0 - 2.9,Flex,Automático,Elétrica,Cinza,4 portas,0,58065042,João Pessoa,68000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/civic-2015-lxr-897673406,Planalto Boa Esperança
"Carros, vans e utilitários",FORD KA,FORD,,2019,39154,,Flex,Manual,Hidráulica,Cinza,4 portas,2,58400158,Campina Grande,50900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-ha-thiago-83-857977579,Centro
,,,,,,,,,,,,,,,,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/mercedes-c180-cgi-2011-897670488,
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.4 F.POWER 4X2 CD,GM - CHEVROLET,Pick-up,2013,129400,2.0 - 2.9,Flex,Manual,Hidráulica,Branco,4 portas,2,58401562,Campina Grande,70000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/s10-2013-ltz-897670822,Alto Branco
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX ROUTE 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2009,122395,1.6,Flex,Manual,Hidráulica,Prata,4 portas,3,58033410,João Pessoa,24975.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-886449565,Brisamar
"Carros, vans e utilitários",TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,Pick-up,2017,90000,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,4 portas,2,58401135,Campina Grande,172000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hilux-srx-4x4-diesel-automatica-2017-897671573,Palmeira
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2019,45000,1.4,Flex,Manual,Hidráulica,Azul,4 portas,8,58040380,João Pessoa,58990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-prisma-1-4-lt-2019-856610385,Torre
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY DYNAMIQ. FLEX 1.6 16V 5P,RENAULT,Passeio,2020,59273,,Flex,Manual,,,4 portas,9,58033907,João Pessoa,55690.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/sandero-2019-2020-1-6-16v-sce-flex-stepway-dynamique-manual-878304412,Brisamar
"Carros, vans e utilitários",TOYOTA HILUX,TOYOTA,,2018,60000,,Diesel,Manual,Mecânica,Branco,4 portas,9,58400158,Campina Grande,162900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-cd-lowm4fd-thiago-83-897666341,Centro
"Carros, vans e utilitários",CITROEN C3,CITROEN,Hatch,2010,153000,1.4,Gasolina,Manual,Elétrica,Preto,4 portas,6,58088000,João Pessoa,17500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/c3-1-4-897669850,Oitizeiro
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2016,46942,1.4,Flex,Automático,Elétrica,Prata,4 portas,7,58030021,João Pessoa,60900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-1-4-automatico-ltz-844460179,Estados
"Carros, vans e utilitários",GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,SUV,2014,80000,1.8,Flex,Automático,Hidráulica,Azul,4 portas,9,58036447,João Pessoa,44990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/spin-ltz-2014-automatica-846870650,Aeroclube
"Carros, vans e utilitários",FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 2P,FIAT,Hatch,2008,100000,1.0,Flex,Manual,Hidráulica,Preto,2 portas,1,58073171,João Pessoa,17900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2008-2p-completo-extra-892828388,Cidade dos Colibris
"Carros, vans e utilitários",JEEP GRAND CHEROKEE LAREDO 3.6 4X4 V6 AUT.,JEEP,SUV,2012,1,3.0 - 3.9,Gasolina,Automático,Hidráulica,Preto,4 portas,3,58040090,João Pessoa,79900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/jeep-gcherokee-4x4-alfa-veiculos-897665119,Torre
"Carros, vans e utilitários",CHERY TIGGO 2.0 16V MEC. 5P,CHERY,SUV,2011,80000,2.0 - 2.9,Flex,Manual,Hidráulica,Azul,4 portas,9,58013420,João Pessoa,25000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/tiggo-2011-897663172,Centro
"Carros, vans e utilitários",FORD ECOSPORT SE 1.6 16V FLEX 5P AUT.,FORD,Passeio,2017,56312,,Flex,Automático,,,4 portas,7,58040300,João Pessoa,64990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2016-2017-1-6-se-16v-flex-4p-powershift-897662471,Torre
"Carros, vans e utilitários",VW - VOLKSWAGEN TIGUAN ALLSPAC COMF 250 TSI 1.4 FLEX,VW - VOLKSWAGEN,SUV,2019,29994,1.4,Flex,Automático,Elétrica,Preto,4 portas,3,58033010,João Pessoa,146990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-tiguan-1-4-250-tsi-total-flex-allspace-comfortline-tiptronic-858858619,Brisamar
"Carros, vans e utilitários",GM - CHEVROLET CHEVETTE,GM - CHEVROLET,Sedã,1975,100000,1.6,Álcool,Manual,,Branco,,,58000000,João Pessoa,9300.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/chevette-tubarao-1976-897662269,
"Carros, vans e utilitários",RENAULT DUSTER EXPRESSION 1.6 HI-FLEX 16V MEC.,RENAULT,SUV,2014,129,1.6,Flex,Manual,Hidráulica,Preto,4 portas,5,58040400,João Pessoa,43990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/duster-1-6-897662330,Torre
"Carros, vans e utilitários",RENAULT LAGUNA RT 2.0,RENAULT,Sedã,1995,0,2.0 - 2.9,Gasolina,Manual,Hidráulica,Branco,4 portas,4,58076151,João Pessoa,15000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/imperdivel-laguna-2-0-completo-gas-e-gasolina-897661774,João Paulo II
"Carros, vans e utilitários",TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,Pick-up,2021,0,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 portas,0,58053175,João Pessoa,314900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hilux-srx-2021-2021-0km-897657113,Jardim São Paulo
"Carros, vans e utilitários",HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P,HYUNDAI,Sedã,2014,50000,1.6,Flex,Automático,Hidráulica,Prata,4 portas,0,58414060,Campina Grande,46990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2014-automatico-premium-bem-novinho-891275125,Liberdade
"Carros, vans e utilitários",RENAULT SANDERO LIFE FLEX 1.0 12V 5P MEC.,RENAULT,Hatch,2021,20000,1.0,Flex,Manual,Elétrica,Branco,4 portas,3,58028880,João Pessoa,59900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-life-877839803,Ipês
"Carros, vans e utilitários",CITROEN C3 EXCLUSIVE 1.4 FLEX 8V 5P,CITROEN,Hatch,2014,72000,1.5,Flex,Manual,Hidráulica,Branco,4 portas,6,58053000,João Pessoa,34900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/c3-2014-com-banco-de-couro-884960903,Água Fria
"Carros, vans e utilitários",NISSAN TIIDA SEDAN 1.8 16V FLEX FUEL 4P,NISSAN,Sedã,2012,99999,1.8,Flex,Manual,Elétrica,Preto,4 portas,0,58040300,João Pessoa,25990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/nissan-tiida-2012-extra-auto-cruz-veiculos-897656846,Torre
"Carros, vans e utilitários",FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,Hatch,2018,45000,1.0,Flex,Manual,Elétrica,Prata,4 portas,3,58400025,Campina Grande,39990.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-extra-aceito-tro-k-falar-com-roberto-83-9-820029144,Centro
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,2013,127000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,9,58832970,Mato Grosso,23900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/mega-feirao-897655057,Centro
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V CD,VW - VOLKSWAGEN,Pick-up,2016,1,1.6,Flex,Manual,Hidráulica,Branco,2 portas,8,58015160,João Pessoa,59500.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-trendline-cabine-dupla-2016-897654854,Jaguaribe
"Carros, vans e utilitários",MITSUBISHI ASX 2.0 16V 4X4 160CV AUT.,MITSUBISHI,SUV,2012,99784,2.0 - 2.9,Gasolina,Automático,Hidráulica,Branco,4 portas,5,58033410,João Pessoa,58975.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/asx-4x4-automatica-897654060,Brisamar
"Carros, vans e utilitários",PEUGEOT 307,PEUGEOT,Sedã,2008,110000,,Flex,Manual,Hidráulica,Preto,4 portas,5,58135000,Esperança,16000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/peugeot-307-897653417,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,,2009,163643,1.0,Flex,Manual,Mecânica,,2 portas,,58045000,João Pessoa,13900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-2009-897653399,Cabo Branco
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2015,90000,1.4,Flex,Automático,Hidráulica,Branco,4 portas,3,58301560,Santa Rita,41000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-automatico-2015-2015-897650016,Popular
"Carros, vans e utilitários",FIAT BRAVO SPORTING 1.8 DUALOGIC FLEX 16V 5P,FIAT,Hatch,2014,100000,1.8,Gasolina,Automático,Elétrica,Branco,4 portas,7,58500000,Monteiro,36000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiat-bravo-sporting-1-8-2014-897652836,
"Carros, vans e utilitários",CITROEN C3 EXCL./EXCL.SOLAR./SONORA 1.6 FLEX AUT,CITROEN,Passeio,2017,63000,1.6,Flex,Automático,Elétrica,Vermelho,4 portas,5,58400158,Campina Grande,49900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/c3-2017-2017-1-6-exclusive-16v-flex-4p-automatico-843415745,Centro
"Carros, vans e utilitários",FORD FIESTA PERSONNALITE 1.0 8V 66CV 5P,FORD,Passeio,2005,0,1.0,Gasolina,Manual,Hidráulica,Azul,4 portas,0,58401225,Campina Grande,15000.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/fiesta-897646181,Conceição
"Carros, vans e utilitários",FORD FUSION TITANIUM 2.0 GTDI ECO. AWD AUT.,FORD,Sedã,2015,82180,2.0 - 2.9,Gasolina,Automático,Elétrica,Preto,4 portas,8,58200000,Guarabira,76900.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-titanium-awd-2014-2015-897645844,
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2015,81360,1.0,Flex,Manual,Elétrica,Vermelho,4 portas,3,58401145,Campina Grande,37988.0,https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-up-take-1-0-2015-847959573,Palmeira
