Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Tipo,Novo/Usado
"Carros, vans e utilitários",HONDA CIVIC SED. LXL/LXL SE 1.8 FLEX 16V MEC.,HONDA,Sedã,2008,163920,1.8,Flex,Manual,,Prata,4 portas,2,13348450,Indaiatuba,Jardim Morada do Sol,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-2008-manual-muito-conservado-mecanica-em-dia-empeca-898782982,,
"Carros, vans e utilitários",RENAULT LOGAN EXPRES./EXP. UP HI-FLEX 1.0 16V 4P,RENAULT,Sedã,2012,170000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,3,18115730,Votorantim,Jardim União,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/logan-2012-completo-898783030,,
"Carros, vans e utilitários",GM - CHEVROLET ASTRA ADVANT. 2.0 MPFI 8V FLEXP. 5P AUT.,GM - CHEVROLET,Sedã,2011,143,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,4 portas,3,14960000,Novo Horizonte,,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/astra-advantage-automatico-898783005,,
"Carros, vans e utilitários",CITROEN AIRCROSS,CITROEN,Passeio,2014,47898,1.6,Flex,Manual,Mecânica,Prata,4 portas,6,04571010,São Paulo,Cidade Monções,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-aircross-2014-1-6-glx-16v-flex-4p-manual-892634535,,
"Carros, vans e utilitários",HYUNDAI CRETA,HYUNDAI,Passeio,2017,98107,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,5,04571010,São Paulo,Cidade Monções,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-creta-2017-1-6-16v-flex-pulse-manual-877366394,,
"Carros, vans e utilitários",FIAT UNO,FIAT,Passeio,2014,74014,1.0,Flex,Manual,Mecânica,Vermelho,4 portas,4,04571010,São Paulo,Cidade Monções,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2014-1-0-evo-vivace-8v-flex-4p-manual-892635886,,
"Carros, vans e utilitários",FORD ECOSPORT TITANIUM 2.0 16V FLEX 5P,FORD,SUV,2014,82000,2.0 - 2.9,Flex,Automático,Hidráulica,Vermelho,4 portas,6,06465134,Barueri,Alphaville Empresarial,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-titanium-2-0-16v-automatica-898782970,,
"Carros, vans e utilitários",TOYOTA COROLLA,TOYOTA,Passeio,2017,156998,2.0 - 2.9,Flex,Automático,Elétrica,Preto,4 portas,6,04036100,São Paulo,Vila Mariana,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2017-2-0-xei-16v-flex-4p-automatico-871378622,,
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 1.6 16V FLEX 5P AUT.,RENAULT,Passeio,2020,24150,,Flex,Automático,,,4 portas,3,08022000,São Paulo,São Miguel Paulista,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/captur-2019-2020-1-6-16v-sce-flex-intense-x-tronic-875583021,,
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P,FIAT,Hatch,2008,198000,1.0,Flex,Manual,,Preto,2 portas,1,15502213,Votuporanga,Chácara das Paineiras,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/uno-898782835,,
"Carros, vans e utilitários",HYUNDAI HB20,HYUNDAI,Passeio,2019,82668,1.0,Flex,Manual,Hidráulica,Prata,4 portas,1,04036100,São Paulo,Vila Mariana,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2019-1-0-comfort-plus-12v-flex-4p-manual-896072548,,
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.3 FLEX 8V CS PLUS,FIAT,Pick-up,2022,0,1.3,Flex,Manual,Hidráulica,Branco,2 portas,6,17700000,Osvaldo Cruz,,https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-freedom-2021-2022-branca-zero-km-892233041,,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2018,59800,1.0,Flex,Manual,Elétrica,Cinza,4 portas,8,06730000,Vargem Grande Paulista,,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-onix-com-pneus-novos-em-bom-otimo-estado-de-conservacao-891292606,,
"Carros, vans e utilitários",CITROEN AIRCROSS GLX 1.6 FLEX 16V 5P MEC.,CITROEN,Hatch,2012,68597,1.6,Flex,Manual,Hidráulica,Prata,4 portas,2,09920650,Diadema,Centro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/aircross-glx-32-000-00-2012-890714080,,
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Hatch,2012,111000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,3,15045510,São José do Rio Preto,Residencial Ana Célia,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/vende-se-renault-sandero-expression-1-6-completo-898782588,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Passeio,2019,54453,1.6,Flex,Manual,Elétrica,Preto,4 portas,4,04571010,São Paulo,Cidade Monções,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-2019-1-6-msi-totalflex-4p-manual-871393926,,
"Carros, vans e utilitários",NISSAN SENTRA SV 2.0 FLEXSTART 16V AUT.,NISSAN,Passeio,2020,8000,,Flex,Automático,,,4 portas,5,04707000,São Paulo,Jardim das Acácias,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sentra-2019-2020-2-0-sv-16v-flexstart-4p-automatico-894372149,,
"Carros, vans e utilitários",HYUNDAI COMFORT STYLE 1.0 TURBO,HYUNDAI,,2019,15422,1.0,Flex,Manual,Elétrica,Preto,4 portas,9,11460002,Guarujá,Sítio Paecara (Vicente de Carvalho),https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-confort-plus-884317657,,
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,FORD,SUV,2013,1195497,1.6,Flex,Manual,Hidráulica,Branco,,7,02840080,São Paulo,Parque São Luís,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/venda-898782890,,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Passeio,2018,104000,,Flex,Manual,,,4 portas,4,12230011,São José dos Campos,Jardim Satélite,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-2018-1-0-mpfi-joy-8v-flex-4p-manual-883657259,,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA,GM - CHEVROLET,Passeio,2018,61877,1.4,Flex,Manual,Mecânica,Prata,4 portas,4,04571010,São Paulo,Cidade Monções,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-2018-1-4-mpfi-lt-8v-flex-4p-manual-882360411,,
"Carros, vans e utilitários",RENAULT KWID,RENAULT,Passeio,2018,63627,1.0,Flex,Manual,Mecânica,Preto,4 portas,5,04571010,São Paulo,Cidade Monções,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-2018-1-0-12v-sce-flex-zen-manual-892642793,,
"Carros, vans e utilitários",FORD KA+,FORD,Hatch,2019,79000,1.0,Flex,Manual,Elétrica,Cinza,4 portas,5,13186100,Hortolândia,Jardim Campos Verdes,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-hacth-2018-19-898782676,,
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGHLINE CD 3.0 4X4 TB DIES. AUT.,VW - VOLKSWAGEN,Pick-up,2019,29000,3.0 - 3.9,Diesel,Automático,Hidráulica,Azul,4 portas,5,03113080,São Paulo,Mooca,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/amarok-3-0-v6-tdi-diesel-highline-extreme-cd-859106355,,
"Carros, vans e utilitários",MITSUBISHI PAJERO HPE FULL 3.8 V6 250CV 5P AUT.,MITSUBISHI,SUV,2008,90000,,Gasolina,Automático,Hidráulica,Preto,4 portas,1,06763300,Taboão da Serra,Jardim Maria Rosa,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pagero-full-hpe-3-8-blindada-2008-822985853,,
"Carros, vans e utilitários",CITROEN C3 EXCL./EXCL.SOLAR./SONORA 1.6 FLEX AUT,CITROEN,Hatch,2009,93000,1.6,Flex,Automático,Hidráulica,Azul,4 portas,0,04128001,São Paulo,Vila Mariana,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-automatico-impecavel-893858408,,
"Carros, vans e utilitários",HONDA FIT,HONDA,Passeio,2015,86,1.5,Flex,Automático,Hidráulica,Prata,4 portas,4,19400000,Presidente Venceslau,,https://sp.olx.com.br/regiao-de-presidente-prudente/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-flexone-aut-2015-732129404,,
"Carros, vans e utilitários",TOYOTA ETIOS XLS 1.5 FLEX 16V 5P MEC.,TOYOTA,,2014,102000,1.5,Flex,Manual,Hidráulica,Branco,4 portas,0,15015400,São José do Rio Preto,Centro,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-hb-xls-1-5-flex-892522273,,
"Carros, vans e utilitários",FORD ESCORT,FORD,,1997,0,1.6,Gasolina,Manual,,Azul,4 portas,0,12092000,Taubaté,São Gonçalo,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-escort-gl-16-v-ano-1997-898782341,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Passeio,2009,220000,1.0,Flex,Manual,Mecânica,Vermelho,4 portas,1,12081600,Taubaté,Loteamento Residencial Silvia Maria,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-g-5-2009-898782319,,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,52000,1.0,Flex,Manual,Elétrica,Preto,4 portas,,12243000,São José dos Campos,Jardim Apolo,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/onix-892902189,,
"Carros, vans e utilitários",TOYOTA COROLLA ALTIS PREM. HYBRID 1.8 FLEX AUT,TOYOTA,Passeio,2021,0,1.8,Flex,Automático,Mecânica,Branco,4 portas,0,18185000,Pilar do Sul,,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2022-1-8-vvt-i-hybrid-flex-altis-cvt-861766436,,
"Carros, vans e utilitários",CITROEN AIRCROSS EXCLUSIVE 1.6 FLEX 16V 5P MEC.,CITROEN,SUV,2012,110000,1.6,Flex,Manual,Hidráulica,Outra,4 portas,0,13603004,Araras,Jardim Cândida,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/citroen-air-cross-completo-11-12-898782303,,
"Carros, vans e utilitários",KIA MOTORS SPORTAGE LX 2.0 16V/ 2.0 16V FLEX  AUT.,KIA MOTORS,SUV,2012,92300,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,3,01452002,São Paulo,Jardim Paulistano,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sportage-898782277,,
"Carros, vans e utilitários",KIA MOTORS SPORTAGE LX 2.0 16V/ 2.0 16V FLEX MEC.,KIA MOTORS,SUV,2011,111000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Branco,4 portas,4,17270009,Boracéia,Centro,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/sportage-em-excelente-estado-870522222,,
"Carros, vans e utilitários",GM - CHEVROLET AGILE,GM - CHEVROLET,Passeio,2011,123,1.4,Flex,Manual,Hidráulica,Prata,4 portas,0,12220630,São José dos Campos,Vila Tatetuba,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/agile-1-4-ltz-2011-completo-aceito-troca-e-financio-806199161,,
"Carros, vans e utilitários",GM - CHEVROLET CAPTIVA SPORT FWD 3.6 V6 24V 261CV 4X2,GM - CHEVROLET,SUV,2008,92000,3.0 - 3.9,Gasolina,Automático,Hidráulica,Preto,4 portas,3,13170003,Sumaré,Centro,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/captiva-898782391,,
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX COMFORTLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2016,57000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,5,04776002,São Paulo,Socorro,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-comfortline-flex-completo-57-000-km-so-871684041,,
"Carros, vans e utilitários",FORD KA+ SEDAN 1.0 TIVCT FLEX 4P,FORD,Sedã,2019,19000,,Flex,Manual,Hidráulica,Preto,4 portas,5,09270270,Santo André,Tamanduateí 8,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-2019-888224317,,
"Carros, vans e utilitários",DAIHATSU FEROZA DX 1.6 16V,DAIHATSU,Passeio,1994,56000,1.6,Gasolina,Manual,Hidráulica,Vermelho,2 portas,7,17047285,Bauru,Jardim Contorno,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/jeep-feroza-daihatsu-1994-4x4-completo-raridade-no-mercado-893378573,,
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2011,141000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,5,15015400,São José do Rio Preto,Centro,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/classic-ls-1-0-flex-10-11-completo-877397736,,
"Carros, vans e utilitários",FIAT MOBI TREKKING 1.0 FLEX 5P,FIAT,Passeio,2021,0,,Flex,Manual,,,4 portas,,03064000,São Paulo,Tatuapé,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2021-2021-1-0-evo-flex-trekking-manual-865814011,,
"Carros, vans e utilitários",FORD FIESTA SE 1.6 8V FLEX 5P,FORD,Hatch,2014,57000,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,2,12215261,São José dos Campos,Monte Castelo,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-hatch-1-6-completo-2014-baixa-km-862212185,,
"Carros, vans e utilitários",FORD CORCEL II L,FORD,,1980,180000,,Gasolina,Manual,,Verde,,,18056480,Sorocaba,Parque Manchester,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/corcel-2-898782141,,
"Carros, vans e utilitários",TOYOTA COROLLA SE-G 1.8/1.8 FLEX 16V AUT.,TOYOTA,,2009,205692,,Flex,Automático,Hidráulica,Outra,4 portas,,15057200,São José do Rio Preto,Conjunto Habitacional São Deocleciano,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2009-1-8-se-g-16v-flex-4p-automatico-888976178,,
"Carros, vans e utilitários",HYUNDAI I30 2.0 16V 145CV 5P AUT.,HYUNDAI,Hatch,2012,148,2.0 - 2.9,Gasolina,Automático,Elétrica,Prata,,2,17580000,Pompéia,,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/i30-completo-ar-digital-e-teto-898782061,,
"Carros, vans e utilitários",HONDA CIVIC SEDAN TOURING 1.5 TURBO 16V AUT.4P,HONDA,Passeio,2017,57311,,Flex,Automático,,,4 portas,2,14807234,Araraquara,Jardim Higienópolis,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/civic-2017-2017-1-5-16v-turbo-gasolina-touring-4p-cvt-888017530,,
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2018,50000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,0,15013000,São José do Rio Preto,Vila Diniz,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2018-895659353,,
"Carros, vans e utilitários",FORD ECOSPORT XLT 1.6/ 1.6 FLEX 8V 5P,FORD,SUV,2008,132000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,7,18071000,Sorocaba,Jardim Nova Ipanema,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-xlt-1-6-flex-8v-completo-bx-km-aceito-troca-2008-897777392,,
"Carros, vans e utilitários",GM - CHEVROLET ASTRA SED. ADVANT. 2.0 8V MPFI FLEXP. 4P,GM - CHEVROLET,Sedã,2007,160000,2.0 - 2.9,Flex,Manual,Hidráulica,Prata,4 portas,5,04278080,São Paulo,Ipiranga,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-astra-sedan-advantage-2-0-flex-898086193,,
"Carros, vans e utilitários",JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2016,59000,1.8,Flex,Automático,Elétrica,Vermelho,,,14010380,Ribeirão Preto,Centro,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-aut-2016-impecavel-bx-km-888988792,,
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,Passeio,1975,1,1.3,Gasolina,Manual,Mecânica,Branco,2 portas,,14091270,Ribeirão Preto,Jardim Castelo Branco,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fusca-1978-888014618,,
"Carros, vans e utilitários",FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Passeio,2010,115077,,Flex,Manual,,,4 portas,8,17060510,Bauru,Vila Becheli,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/siena-2010-2010-1-0-mpi-el-celebration-8v-flex-4p-manual-878270719,,
"Carros, vans e utilitários",FORD FIESTA,FORD,,2012,106100,,Flex,Manual,,Preto,4 portas,,18608393,Botucatu,Vila Paulista,https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-1-6-se-sedan-16v-flex-4p-manual-815347160,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,,2004,250000,1.0,Gasolina,Manual,Mecânica,Preto,2 portas,1,12329018,Jacareí,Parque Imperial,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/autos-e-pecas/carros-vans-e-utilitarios/g3-8v-2004-susp-a-rosca-slim-troco-por-moto-160-898781978,,
"Carros, vans e utilitários",HYUNDAI I30 SERIE LIMITADA 1.8 16V AUT. 5P,HYUNDAI,Hatch,2015,77817,1.8,Gasolina,Automático,Elétrica,Prata,4 portas,3,13050035,Campinas,Jardim do Lago,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/i30-1-8-aut-limited-maravilhoso--873258616,,
"Carros, vans e utilitários",FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,,2007,150000,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,7,06835425,Embu das Artes,Jardim Santo Antônio,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/siena-2007-com-motor-do-siena-2012-regularizado-e-documentacao-em-dia-898781858,,
"Carros, vans e utilitários",TOYOTA COROLLA XLI 1.8/1.8 FLEX 16V AUT.,TOYOTA,Sedã,2010,230000,1.8,Flex,Automático,Hidráulica,Preto,4 portas,3,14990000,Irapuã,,https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/corolla-09-10-2-dono-automatico-couro-multimidia-manual-do-proprietario-897654629,,
"Carros, vans e utilitários",GM - CHEVROLET TRACKER,GM - CHEVROLET,Passeio,2017,81300,1.4,Flex,Automático,Hidráulica,Preto,4 portas,3,05533000,São Paulo,Instituto de Previdência,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-2017-1-4-16v-turbo-flex-ltz-automatico-893060778,,
"Carros, vans e utilitários",FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2012,108,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,6,18025000,Sorocaba,Vila Assis,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/uno-way-2012-1-0-flex-sem-entrada-875483448,,
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2010,60000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,,09130012,Santo André,Vila Pires,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-10-impecavel-898781694,,
"Carros, vans e utilitários",KIA MOTORS SOUL 1.6/ 1.6 16V FLEX MEC.,KIA MOTORS,SUV,2011,83000,1.6,Flex,Manual,Elétrica,Preto,4 portas,3,12940000,Atibaia,,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kia-soul-top-de-linha-aceito-trocas-898781804,,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Passeio,2014,102500,1.0,Flex,Manual,Hidráulica,Cinza,4 portas,8,09280000,Santo André,Parque das Nações,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-lt-2014-flex-completo-892170480,,
"Carros, vans e utilitários", ,,,2015,1,,,,,,,,18070671,Sorocaba,Vila Nova Sorocaba,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-way-otima-com-garantia-855546499,,
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LTZ 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2014,76000,1.4,Flex,Automático,Hidráulica,Prata,4 portas,5,11050250,Santos,Encruzilhada,https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-1-4-automatico-2014-894831394,,
"Carros, vans e utilitários",VW - VOLKSWAGEN TIGUAN 2.0 TSI 16V 200CV TIPTRONIC 5P,VW - VOLKSWAGEN,Passeio,2014,89000,,Gasolina,Automático,,,4 portas,8,04707000,São Paulo,Jardim das Acácias,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tiguan-2013-2014-2-0-tsi-16v-turbo-gasolina-4p-tiptronic-892537723,,
"Carros, vans e utilitários",DODGE DAKOTA SPORT 3.9 V6,DODGE,Pick-up,1999,220000,3.0 - 3.9,Gasolina,Manual,Hidráulica,Preto,2 portas,2,11251370,Bertioga,Maitinga,https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/vende-se-838005770,,
"Carros, vans e utilitários",GM - CHEVROLET MERIVA JOY 1.8 MPFI 8V FLEXPOWER,GM - CHEVROLET,Van/Utilitário,2006,96000,1.8,Flex,Manual,Hidráulica,Cinza,4 portas,0,04263200,São Paulo,Ipiranga,https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/meriva-1-8-flex-2006-completo-c-90-mil-km-896709901,,
"Carros, vans e utilitários",FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,Pick-up,2018,58800,2.0 - 2.9,Diesel,Automático,Hidráulica,Outra,4 portas,8,18070260,Sorocaba,Jardim Ipanema,https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-volcano-2018-898781534,,
"Carros, vans e utilitários",FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,Passeio,2006,111111,1.0,Flex,Manual,,Verde,4 portas,6,14403393,Franca,Vila Santa Rita,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/fiat-siena-1-0fire-flex-bom-estado-leia-anuncio-preco-negociavel-898781678,,
"Carros, vans e utilitários",JAC ,JAC,,2014,25072,,Gasolina,Manual,,Branco,4 portas,7,13460000,Nova Odessa,,https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/carro-7-lugares-t8-jac-t-8-897663356,,
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,Sedã,2008,149000,1.8,Flex,Automático,Hidráulica,Prata,4 portas,6,14160000,Sertãozinho,,https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/civic-lxs-flex-automatico-couro-multimidia-camera-de-re-2008-898781418,,
