Categoria,Modelo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Portas,CEP,Município,Bairro,price,url,Marca,Cor,Tipo de veículo,Final de placa
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CL/ SUMMER 1.8 MI E 1.8,1990,200000,1.8,Gasolina,Manual,Mecânica,2 portas,59162000,São José de Mipibu,,18900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/saveiro-897958379,VW - VOLKSWAGEN,Azul,Pick-up,0
"Carros, vans e utilitários",TOYOTA HILUX CD SRV 4X4 3.0 8V 116CV TB DIESEL,2013,97388,,Diesel,Automático,,2 portas,59037400,Natal,Alecrim,135900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hilux-2013-2013-3-0-srv-4x4-cd-16v-turbo-intercooler-diesel-4p-automatico-881816802,TOYOTA,,Passeio,5
"Carros, vans e utilitários",GM - CHEVROLET TRACKER 2.0 16V 128CV MPFI 4X4 5P,2008,201000,2.0 - 2.9,Gasolina,Manual,Hidráulica,4 portas,59070100,Natal,Cidade da Esperança,32500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/tracker-2008-4x4-suv-pra-pessoas-exigentes-so-colocar-combustivel-e-pegar-a-estrada-897958196,GM - CHEVROLET,Prata,SUV,6
"Carros, vans e utilitários",FORD ECOSPORT XL 1.6/ 1.6 FLEX 8V 5P,2004,70000,1.6,Gasolina,Manual,Hidráulica,4 portas,59108000,Natal,Potengi,5000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-eco-quebrado-interior-ou-sucata-5000-897956973,FORD,Preto,SUV,
"Carros, vans e utilitários",HYUNDAI TUCSON GLS 1.6 TURBO 16V AUT.,2010,200,2.0 - 2.9,Gasolina,Automático,Hidráulica,4 portas,59078600,Natal,Capim Macio,29000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/tucson-2010-897956742,HYUNDAI,Prata,SUV,9
"Carros, vans e utilitários",JEEP COMPASS LIMITED 2.0 4X2 FLEX 16V AUT.,2017,44941,2.0 - 2.9,Flex,Automático,Elétrica,4 portas,59056450,Natal,Lagoa Nova,109490.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/compass-limited-2-0-automatico-flex-2016-2017-872301814,JEEP,Cinza,SUV,
"Carros, vans e utilitários",HONDA CIVIC,2013,93000,1.8,,Automático,Hidráulica,4 portas,59031125,Natal,Lagoa Seca,54490.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxl-891338569,HONDA,Cinza,,
"Carros, vans e utilitários",FIAT PUNTO ESSENCE DUALOGIC 1.6 FLEX 16V 5P,2013,108000,1.6,Flex,Semi-Automático,Hidráulica,4 portas,59151250,Parnamirim,Nova Parnamirim,33900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-punto-essence-dualogic-1-6-flex-16v-5p-836802897,FIAT,Cinza,Passeio,8
"Carros, vans e utilitários",FIAT SIENA TETRAFUEL 1.4 MPI FIRE FLEX 8V 4P,2012,300000,1.4,Gás Natural,Manual,Hidráulica,4 portas,59291165,São Gonçalo do Amarante,Santa Terezinha,21500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-siena-tetrafuel-897956003,FIAT,Vermelho,Passeio,6
"Carros, vans e utilitários",RENAULT KWID 1.0 ZEN,2022,10,1.0,Flex,Manual,Elétrica,4 portas,59032010,Natal,Alecrim,49990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/super-promocao-renault-kwid-zen-0km-2022-897955573,RENAULT,Branco,Hatch,6
"Carros, vans e utilitários",VW - VOLKSWAGEN TIGUAN,2020,31773,1.4,Flex,Automático,Elétrica,4 portas,59080000,Natal,Capim Macio,169990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-tiguan-2020-1-4-250-tsi-total-flex-allspace-comfortline-tiptronic-877433355,VW - VOLKSWAGEN,Branco,Passeio,0
"Carros, vans e utilitários",CITROEN AIRCROSS GLX 1.6 FLEX 16V 5P AUT.,2012,56000,1.6,Flex,Automático,Elétrica,4 portas,59031200,Natal,Alecrim,30900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/aircross-glx-2012-automatico-895434272,CITROEN,Prata,SUV,7
"Carros, vans e utilitários",RENAULT CAPTUR,2020,34631,1.6,Flex,Automático,Hidráulica,4 portas,59080000,Natal,Capim Macio,84990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/renault-captur-2020-1-6-16v-sce-flex-intense-x-tronic-892203849,RENAULT,Branco,Passeio,5
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 FLEX 12V 5P,2021,14500,1.0,Flex,Manual,Hidráulica,4 portas,59149195,Parnamirim,Emaús,51000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-12v-2021-897954532,VW - VOLKSWAGEN,Branco,Passeio,6
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIG. EXTREME CD 2.0 4X4 DIES. AUT,2019,34423,2.0 - 2.9,Diesel,Automático,Hidráulica,4 portas,59078090,Natal,Capim Macio,230000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/amarok-v6-2019-897954523,VW - VOLKSWAGEN,Azul,Pick-up,4
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V,2019,57445,1.6,Flex,Manual,Hidráulica,2 portas,59140001,Parnamirim,Centro,53900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trendline-2019-893948301,VW - VOLKSWAGEN,Branco,Pick-up,8
"Carros, vans e utilitários",FIAT UNO CITY / SMART CITY 1.0 4P,2000,148000,1.0,Gasolina,Manual,Mecânica,4 portas,59180000,Espírito Santo,,9000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/uno-2000-emplacado-2021-897953387,FIAT,Azul,Antigo,0
"Carros, vans e utilitários",TOYOTA COROLLA,2019,0,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,59086005,Natal,Neópolis,103990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2019-2-0-xei-16v-flex-4p-automatico-862102147,TOYOTA,Prata,Passeio,4
"Carros, vans e utilitários",RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,2009,150000,,Flex,Manual,Hidráulica,4 portas,59122740,Natal,Pajuçara,18500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/sandero-2009-897945064,RENAULT,Branco,,
"Carros, vans e utilitários",NISSAN SENTRA SV 2.0 FLEXSTART 16V AUT.,2017,60956,2.0 - 2.9,Flex,Automático,Elétrica,4 portas,59066180,Natal,Candelária,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/nissan-sentra-sv-2-0-2017-flex-automatico-821541943,NISSAN,Preto,Sedã,0
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,2017,84000,,Diesel,Automático,,4 portas,59030600,Natal,Alecrim,249990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2016-2017-2-8-srx-4x4-7-lugares-16v-turbo-intercooler-diesel-4p-automatico-895491484,TOYOTA,,Passeio,5
"Carros, vans e utilitários",GM - CHEVROLET SPIN ACTIV 1.8 8V ECONO. FLEX 5P AUT.,2016,110000,1.8,Flex,Automático,Hidráulica,4 portas,59110000,Natal,Potengi,55000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/spin-activ-2016-897951716,GM - CHEVROLET,Prata,SUV,7
"Carros, vans e utilitários",VW - VOLKSWAGEN GOLF 1.6 MI TOTAL FLEX 8V 4P,2013,110,1.6,Flex,Manual,Hidráulica,4 portas,59900000,Pau dos Ferros,,52000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/golf-897943375,VW - VOLKSWAGEN,Branco,Hatch,5
"Carros, vans e utilitários",FIAT MOBI LIKE ON 1.0 FIRE FLEX 5P.,2021,0,1.0,Flex,Manual,Hidráulica,4 portas,59066180,Natal,Candelária,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/mobi-okm-2021-860783202,FIAT,Preto,Hatch,0
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LTZ 1.4 16V TURBO FLEX 4P AUT.,2018,10514,1.4,Flex,Automático,Elétrica,4 portas,59056450,Natal,Lagoa Nova,91490.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-cruze-1-4-turbo-ltz-2018-diogo-carvalho-867871320,GM - CHEVROLET,Cinza,Sedã,4
"Carros, vans e utilitários",HONDA EX CVT,2003,73000,1.7,Gasolina,Automático,Hidráulica,4 portas,59140175,Parnamirim,Centro,7000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-para-negociar-897943966,HONDA,Prata,Passeio,9
"Carros, vans e utilitários",FIAT FIORINO FURG.1.5/1.3/1.3 FIRE/1.3 F.FLEX,2013,55000,1.3,Flex,Manual,Mecânica,2 portas,59604100,Mossoró,Lagoa do Mato,32000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiorino-fogao-2013-flex-55-km-897943210,FIAT,Branco,Van/Utilitário,0
"Carros, vans e utilitários",FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V  5P,2015,57078,1.6,Flex,Manual,Elétrica,4 portas,59300000,Caicó,,54990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/focus-hatch-se-1-6-tivct-2015-emplacado-2021-o-mais-novo-do-brasil-895011883,FORD,Branco,Hatch,
"Carros, vans e utilitários",RENAULT DUSTER,2020,33797,1.6,Flex,Automático,Hidráulica,4 portas,59086005,Natal,Neópolis,77490.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-2020-1-6-16v-sce-flex-dynamique-x-tronic-840971831,RENAULT,Branco,Passeio,2
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,2019,63603,2.0 - 2.9,Diesel,Automático,Elétrica,4 portas,59611060,Mossoró,Santo Antônio,274990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-srx-4x4-2-8-tdi-dies-aut-7-lugares-878637960,TOYOTA,Preto,Passeio,7
"Carros, vans e utilitários",FIAT STRADA ADVENTURE 1.8/ 1.8 LOCKER FLEX CE,2013,159193,1.8,Flex,Manual,Hidráulica,2 portas,59056300,Natal,Lagoa Nova,38900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-adventure-1-8-loker-ce-893501566,FIAT,Verde,Pick-up,5
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,2019,42000,1.6,Flex,Manual,Elétrica,4 portas,59628190,Mossoró,Alto de São Manoel,50900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/saveiro-robust-2019-novissima-842455072,VW - VOLKSWAGEN,Branco,Pick-up,3
"Carros, vans e utilitários",JEEP COMPASS SPORT 2.0 4X2 FLEX 16V AUT.,2018,160000,2.0 - 2.9,Flex,Automático,Elétrica,4 portas,59628190,Mossoró,Alto de São Manoel,95900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2018-sport-flex-unico-dono-897940788,JEEP,Branco,SUV,2
"Carros, vans e utilitários",FIAT PALIO WEEKEND ADV. EXT. 1.8 FLEX,2013,173078,1.8,Flex,Manual,Hidráulica,4 portas,59037400,Natal,Alecrim,38000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-adveture-2013-gnv-897940586,FIAT,Branco,Passeio,6
"Carros, vans e utilitários",GM - CHEVROLET ZAFIRA 2.0/ CD 2.0  8V  MPFI 5P MEC.,2004,22222,2.0 - 2.9,Gasolina,Manual,Mecânica,4 portas,59114227,Natal,Nossa Senhora da Apresentação,15000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/zafira-2004-897940351,GM - CHEVROLET,Branco,Passeio,9
"Carros, vans e utilitários",HONDA CR-V EXL 2.0 FLEXONE 16V 2WD AUT.,2014,62815,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,59158150,Parnamirim,Parque das Nações,85000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/honda-crv-2014-exl-897940035,HONDA,Branco,SUV,7
"Carros, vans e utilitários",MITSUBISHI PAJERO TR4 2.0/ 2.0 FLEX 16V 4X4 AUT.,2015,68000,2.0 - 2.9,Flex,Automático,Hidráulica,4 portas,59078110,Natal,Capim Macio,66900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-pajero-tr4-2-0-4x4-16v-140cv-flex-4p-automatico-894559785,MITSUBISHI,Prata,,
"Carros, vans e utilitários",FORD RANGER XLT 3.2 20V 4X4 CD DIESEL,2021,11000,3.0 - 3.9,Diesel,Automático,Hidráulica,4 portas,59078110,Natal,Capim Macio,259000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-3-2-xlt-4x4-cd-20v-diesel-4p-automatico-886008755,FORD,Preto,,
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,2018,42000,,Flex,Automático,,4 portas,59066180,Natal,Candelária,74900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/polo-2018-2018-1-0-200-tsi-highline-automatico-890893195,VW - VOLKSWAGEN,,Passeio,9
"Carros, vans e utilitários",PORSCHE BOXSTER  2.9 255CV,2012,10000,2.0 - 2.9,Gasolina,Automático,Hidráulica,2 portas,59078110,Natal,Capim Macio,289000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/boxster-2012-dez-mil-km-888377886,PORSCHE,Branco,Conversível,4
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,2016,0,1.6,Flex,Manual,Hidráulica,4 portas,59086005,Natal,Neópolis,38900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-6-2016-897938482,RENAULT,Prata,,3
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 1.6 HI-FLEX 16V MEC.,2017,75000,,Flex,Automático,,4 portas,59066180,Natal,Candelária,59900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/duster-2017-2017-2-0-dynamique-4x2-16v-flex-4p-automatico-890860545,RENAULT,,Passeio,8
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CD,2018,76000,,Flex,Manual,,2 portas,59030200,Natal,Alecrim,68500.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/strada-2018-2018-1-4-mpi-hard-working-cd-8v-flex-3p-manual-854648316,FIAT,,Passeio,4
"Carros, vans e utilitários",FORD ECOSPORT SE 1.5 12V FLEX 5P AUT.,2019,49289,1.5,Flex,Automático,Elétrica,4 portas,59056450,Natal,Lagoa Nova,65990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ecosport-875722822,FORD,Branco,SUV,2
"Carros, vans e utilitários",FIAT GRAND SIENA ESSEN.SUBLIME DUAL. 1.6 FLEX,2015,166000,1.6,Flex,Manual,Hidráulica,4 portas,59092200,Natal,Ponta Negra,40800.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-sublime-1-6-15-15-897933109,FIAT,Branco,Sedã,6
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,2010,123000,1.0,Flex,Manual,Hidráulica,4 portas,59338000,Tenente Laurentino Cruz,,22200.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/palio-2010-revisado-897935882,FIAT,Preto,Hatch,9
"Carros, vans e utilitários",KIA MOTORS MOHAVE EX 3.8 V6 24V 275CV 4X4 AUT.,2009,165,3.0 - 3.9,Gasolina,Automático,Hidráulica,4 portas,59067600,Natal,Pitimbu,55000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-kia-mohave-07-lugares-895342444,KIA MOTORS,Prata,SUV,5
"Carros, vans e utilitários",FIAT UNO,1992,258341,1.0,Gasolina,Manual,Mecânica,2 portas,59298899,São Gonçalo do Amarante,Área Rural de São Gonçalo do Amarante,4000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/uno-miller-1992-valor-4-000-897930335,FIAT,Cinza,Antigo,2
"Carros, vans e utilitários",GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,2022,0,,Flex,Manual,Elétrica,4 portas,59066180,Natal,Candelária,65990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-lt1-1-0-aspirado-2022-821497140,GM - CHEVROLET,Preto,Hatch,
"Carros, vans e utilitários",LAND ROVER RANGE ROVER EVOQUE PURE  2.0 AUT. 5P,2013,116000,2.0 - 2.9,Gasolina,Automático,Hidráulica,4 portas,59124400,Natal,Potengi,114000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/land-rover-evoque-897929889,LAND ROVER,Preto,SUV,0
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,2015,78000,1.0,Flex,Manual,Hidráulica,4 portas,59031200,Natal,Alecrim,28900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gm-corsa-classic-ls-1-0-flex-2015-2015-78-000-km-897929744,GM - CHEVROLET,Preto,Sedã,3
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY 1.0 MI 8V 4P,2016,83000,1.0,Flex,Manual,Hidráulica,4 portas,59030200,Natal,Alecrim,38900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-4-portas-g6-2016-completo-879490763,VW - VOLKSWAGEN,Branco,Hatch,0
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH 1.0 12V FLEX 5P MEC,2020,48806,1.0,Flex,Manual,Elétrica,4 portas,59152600,Parnamirim,Nova Parnamirim,54900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-joy-1-0-flex-4p-2020-897928485,GM - CHEVROLET,Prata,Hatch,4
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI PLUS TOTAL FLEX 8V 4P,2018,66431,,Flex,Manual,,2 portas,59066400,Natal,Pitimbu,45800.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-2017-2018-1-6-msi-totalflex-trendline-4p-manual-887000015,VW - VOLKSWAGEN,,Passeio,4
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY 1.0 TOTAL FLEX 12V 4P,2019,106000,1.0,Flex,Manual,Hidráulica,4 portas,59073070,Natal,Planalto,41900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-g7-1-0-2019-892678085,VW - VOLKSWAGEN,Branco,Hatch,8
"Carros, vans e utilitários",GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.,2018,72151,1.8,Flex,Automático,Elétrica,4 portas,59075700,Natal,Lagoa Nova,63990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-ltz-1-8-8v-econo-flex-5p-aut-897927880,GM - CHEVROLET,Branco,Passeio,0
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.6 MI TOTAL FLEX 8V 4P,2019,43700,,Flex,Manual,,2 portas,59066400,Natal,Pitimbu,49900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-2019-2019-1-6-msi-totalflex-4p-manual-892241701,VW - VOLKSWAGEN,,Passeio,3
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,2014,82000,,,,,,59086005,Natal,Neópolis,22990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/celta-2014-completo-22-990av-ou-ent-8-990-parc-548-878897259,GM - CHEVROLET,,,
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.5 FLEX 4X4 CD AUT.,2018,72000,1.0,Flex,Automático,Elétrica,4 portas,59075710,Natal,Lagoa Nova,127900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-cd-ltz-2-5-ecotec-flex-4x4-aut-892486753,GM - CHEVROLET,Vermelho,,0
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMFORTLINE  1.0 T.FLEX 8V 4P,2013,73000,1.0,Flex,Manual,Hidráulica,4 portas,59570000,Ceará-Mirim,,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/voyage-2013-897926407,VW - VOLKSWAGEN,Branco,Sedã,5
"Carros, vans e utilitários",RENAULT CLIO,2012,109000,1.0,Flex,Manual,Mecânica,2 portas,59150600,Parnamirim,Nova Parnamirim,16000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/clio-2012-897922765,RENAULT,,Hatch,
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LTZ 1.8 16V FLEXPOWER 4P AUT.,2015,66340,1.8,Flex,Automático,Elétrica,4 portas,59152380,Parnamirim,Nova Parnamirim,61000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-ltz-2015-automatico-top-de-linha-897926595,GM - CHEVROLET,Branco,Sedã,4
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,1993,1,,Gasolina,Manual,Mecânica,2 portas,59086530,Natal,Neópolis,15000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/malibuggy-93-vendo-ou-troco-xre-ou-lander-897928667,VW - VOLKSWAGEN,Vermelho,Buggy,5
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,2019,39000,2.0 - 2.9,Flex,Automático,Elétrica,4 portas,59076000,Natal,Lagoa Nova,102000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2019-897918462,TOYOTA,Branco,Sedã,4
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,2018,50000,1.8,Flex,Automático,Elétrica,2 portas,59054590,Natal,Lagoa Nova,81990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-1-8-4x2-flex-16v-aut-875816126,JEEP,Branco,Passeio,7
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.,2018,35000,,Flex,Automático,,4 portas,59066180,Natal,Candelária,109900.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/compass-2018-2018-2-0-16v-flex-longitude-automatico-890904052,JEEP,,Passeio,4
"Carros, vans e utilitários",TOYOTA YARIS XL SEDAN 1.5 FLEX 16V 4P AUT.,2020,39000,1.5,Flex,Automático,Hidráulica,4 portas,59031200,Natal,Alecrim,72990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/toyota-yaris-xl-plus-con-1-5-flex-16v-5p-aut-897919685,TOYOTA,Azul,Passeio,5
,,,,,,,,,,,,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/l200-outdoor-gls-2012-completa-897917611,,,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,2012,95000,,Flex,Manual,,4 portas,59066180,Natal,Candelária,28990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/gol-2012-2012-1-0-mi-8v-flex-4p-manual-g-v-891075538,VW - VOLKSWAGEN,,Passeio,4
"Carros, vans e utilitários",RENAULT SANDERO PRIVILÈGE HI-FLEX 1.6 16V 5P AUT,2013,74000,,Flex,Automático,,4 portas,59066180,Natal,Candelária,32990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/sandero-2013-2013-1-6-privilege-16v-flex-4p-automatico-890916203,RENAULT,,Passeio,6
"Carros, vans e utilitários",FORD KA 1.0 SEL TIVCT FLEX 5P,2018,32339,,Flex,Manual,,4 portas,59619000,Mossoró,Abolição,40990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2017-2018-1-0-ti-vct-flex-se-manual-895257379,FORD,,Passeio,1
"Carros, vans e utilitários",FIAT UNO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,2020,60485,,Flex,Manual,,4 portas,59000000,Natal,,43990.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2019-2020-1-0-fire-flex-attractive-manual-839303589,FIAT,,Passeio,1
"Carros, vans e utilitários",HONDA CITY SEDAN EX 1.5 FLEX 16V 4P AUT.,2018,39000,1.5,Flex,Automático,Elétrica,4 portas,59066180,Natal,Candelária,,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/honda-city-1-5-ex-aut-2018-km-39-mil-rodado-863100459,HONDA,Prata,Sedã,4
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,2010,106560,1.6,Flex,Manual,Hidráulica,2 portas,59293867,São Gonçalo do Amarante,Jardins,28000.0,https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/vendo-saveiro-2010-897915750,VW - VOLKSWAGEN,Preto,Van/Utilitário,6
