Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Final de placa,CEP,Município,price,url,Portas,Bairro
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. PREMIUM 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Passeio,2008,120,1.4,Flex,Manual,Hidráulica,Prata,4,49100000,São Cristóvão,19000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corsa-hatch-premium-894430170,4 portas,
"Carros, vans e utilitários",CITROEN C3 XTR 1.4 FLEX 8V 5P,CITROEN,Hatch,2008,120000,1.4,Flex,Manual,Hidráulica,Preto,7,49160000,Nossa Senhora do Socorro,17000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-894424929,4 portas,
"Carros, vans e utilitários",NISSAN MARCH 1.0 16V FLEX FUEL 5P,NISSAN,,2014,104000,1.0,Flex,Manual,Hidráulica,Prata,5,49047029,Aracaju,26500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/march-2014-1-0-894419005,4 portas,Ponto Novo
"Carros, vans e utilitários",GM - CHEVROLET SPIN LT 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,Sedã,2015,120000,1.8,Flex,Automático,Hidráulica,Prata,7,49055110,Aracaju,49900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/spim-7-lugares-ltz-conservada-894420623,,Getúlio Vargas
"Carros, vans e utilitários",FORD ECOSPORT TITANIUM 2.0 16V FLEX 5P AUT.,FORD,SUV,2014,134000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,6,49095809,Aracaju,49900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ecosport-top-de-linha-894424567,4 portas,Jabotiana
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Passeio,2003,145005,1.0,Gasolina,Manual,Mecânica,Vermelho,9,49360000,Boquim,14000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/celta-2003-894447865,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 2P,VW - VOLKSWAGEN,Hatch,2009,10000,1.0,Flex,Manual,Mecânica,Preto,9,49014000,Aracaju,15000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-basico-2009-g5-894401971,4 portas,Centro
"Carros, vans e utilitários",FIAT GRAND SIENA ESSENCE 1.6 FLEX 16V,FIAT,Sedã,2014,100000,,,Manual,Hidráulica,Outra,1,49072216,Aracaju,36000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/grandsiena-2014-36-000-894402124,4 portas,Dezoito do Forte
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2012,7,1.4,Gás Natural,Manual,Hidráulica,Prata,7,49055180,Aracaju,30900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/cobalt-1-4-com-gnv-ltz-894417667,4 portas,Getúlio Vargas
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2019,35000,1.0,Flex,Manual,Elétrica,Branco,5,49055520,Aracaju,48000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-joy-1-0-2019-troco-e-financio-aprovacao-imediata-855162423,4 portas,Getúlio Vargas
"Carros, vans e utilitários",FORD FOCUS TITA/TITA PLUS 2.0  FLEX 5P AUT.,FORD,Hatch,2016,85950,2.0 - 2.9,Flex,Automático,Elétrica,Preto,5,49020470,Aracaju,58000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-um-focus-reter-894403814,4 portas,Salgado Filho
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO COMFORT. 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,Hatch,2018,62000,1.0,Flex,Automático,Elétrica,Prata,0,49004003,Aracaju,68000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/polo-confortline-200-tsi-automatico-2018-2018-pacote-tech-2-883345539,4 portas,Zona de Expansão (Robalo)
"Carros, vans e utilitários",CITROEN JUMPER 2.8 16LUG.  DIESEL,CITROEN,Van/Utilitário,2009,1111111,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,1,49503432,Itabaiana,47000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/jumper-08-09-894386728,4 portas,Anízio Amancio de Oliveira
"Carros, vans e utilitários",GM - CHEVROLET SILVERADO,GM - CHEVROLET,,2000,2942329,3.0 - 3.9,Diesel,Manual,Hidráulica,Vermelho,5,49300000,Tobias Barreto,42000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/silverado-2000-894395041,2 portas,
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Passeio,2012,85000,1.0,Flex,Manual,Hidráulica,Prata,2,49270000,Cristinápolis,26500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/celta-lt-2012-894389874,4 portas,
"Carros, vans e utilitários",FORD FIESTA,FORD,Passeio,2012,1000000,1.6,Flex,Manual,Hidráulica,,,49320000,Riachão do Dantas,31000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-sedan-tintanium-894391008,4 portas,
"Carros, vans e utilitários",FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2012,88000,1.0,Gasolina,Manual,Hidráulica,Prata,2,49140000,Barra dos Coqueiros,17000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2012-894395607,2 portas,
"Carros, vans e utilitários","IVECO DAILY FURGÃO 30-130 2.3 10,8M³(DIE)(E5)",IVECO,Van/Utilitário,2004,0,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,,49082020,Aracaju,0.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/disk-frete-894382920,4 portas,Novo Paraíso
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2012,127000,1.0,Flex,Manual,Hidráulica,Cinza,8,49000000,Aracaju,27000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-gol-g5-2012-2013-894378478,4 portas,
"Carros, vans e utilitários",JEEP RENEGADE1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2018,22000,1.8,Flex,Automático,Elétrica,Branco,5,49120000,Itaporanga D'Ajuda,77000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/renegade-automatico-2018-2018-894389638,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1000 MI 2P  / 1000I,VW - VOLKSWAGEN,Passeio,1995,7200,1.0,Gasolina,Manual,Mecânica,Azul,3,49100000,São Cristóvão,7000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-95-1-0-894382084,2 portas,
,,,,,,,,,,,,,,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/voyage-msi-1-6-2019-894366995,,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI RALLYE TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2014,60000,1.6,Flex,Manual,Hidráulica,Vermelho,7,49000000,Aracaju,32000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-rally-g6-1-6-2014-894371174,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET VECTRA GLS/EXPRES.2.2/ 2.0 E 2.0 CD 8V,GM - CHEVROLET,Passeio,1999,0,2.0 - 2.9,Gás Natural,Manual,Hidráulica,Verde,,49082220,Aracaju,12000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/carro-top-4-pneus-novos-roda-17-894365056,4 portas,Novo Paraíso
"Carros, vans e utilitários",TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,Pick-up,2020,16000,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,0,49000000,Aracaju,255000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hilux-srx-2020-894360870,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2018,30000,1.0,Flex,Manual,Hidráulica,Vermelho,4,49050526,Aracaju,50999.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-2018-com-30-mil-km-unico-dono-894364998,4 portas,Pereira Lobo
"Carros, vans e utilitários",FIAT STILO 1.8 SP FLEX 8V 5P,FIAT,Hatch,2004,135000,1.8,Gasolina,Manual,Hidráulica,Vermelho,8,49360000,Boquim,15500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-894356371,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2020,35000,1.0,Flex,Manual,Hidráulica,Branco,1,49010490,Aracaju,51900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/onix-1-0-joy-2020-884148978,4 portas,Centro
"Carros, vans e utilitários",PEUGEOT 207 SEDAN PASSION XR 1.4 FLEX 8V 4P,PEUGEOT,Sedã,2013,0,1.4,Flex,Manual,Hidráulica,Prata,2,49055520,Aracaju,24900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2017-passion-1-4-894360663,4 portas,Getúlio Vargas
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2011,130000,1.4,Flex,Manual,Hidráulica,Prata,4,49550000,Carira,24000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corsa-hatch-1-4-894356122,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,,2019,0,,Gasolina,Manual,Hidráulica,,9,49200000,Estância,80000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-saveiro-cd-cross-894354934,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CL 1.6 MI / CL/ C 1.6,VW - VOLKSWAGEN,Van/Utilitário,2003,185000,1.6,Gasolina,Manual,Hidráulica,Branco,7,49087219,Aracaju,30000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vw-saveiro-rotan-box-894340047,2 portas,Santos Dumont
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,2011,90000,1.0,Flex,Manual,Hidráulica,Preto,2,49035660,Aracaju,23500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/palio-faire-894338950,4 portas,Atalaia
"Carros, vans e utilitários",GM - CHEVROLET TRAILBLAZER LTZ 2.8 CTDI DIESEL AUT.,GM - CHEVROLET,,2016,100000,,Diesel,Automático,Hidráulica,,2,49020410,Aracaju,155900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/trailblazer-ltz-2016-7-lugares-894336815,,Salgado Filho
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LT 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,Sedã,2018,0,1.4,Flex,Automático,Elétrica,Branco,2,49680000,Nossa Senhora da Glória,79500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/pra-vender-logo-894336357,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LUXE 2.2 MPFI / EFI,GM - CHEVROLET,Pick-up,1996,150000,,Gasolina,Manual,Hidráulica,Vermelho,4,49580000,Areia Branca,8500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-s10-894336068,2 portas,
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,Sedã,2001,0,1.0,Gasolina,Manual,Mecânica,Preto,6,49044442,Aracaju,7000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/carro-todo-bom-894335533,,Santa Maria
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2016,89000,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,5,49095812,Aracaju,78500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-16v-flex-automatico-2016-894331327,4 portas,Jabotiana
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY TWEED HFLEX 1.6 8V 5P,RENAULT,SUV,2011,97000,1.6,Flex,Manual,Hidráulica,Cinza,1,49055520,Aracaju,0.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-stepway-1-6-completo-879684315,,Getúlio Vargas
"Carros, vans e utilitários",HYUNDAI I30 1.8 16V AUT. 5P,HYUNDAI,Hatch,2015,1,1.8,Flex,Automático,Elétrica,Prata,8,49087220,Aracaju,58000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vende-se-i30-2015-894326766,4 portas,Santos Dumont
"Carros, vans e utilitários",FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2004,100000,1.0,Flex,Manual,Mecânica,Preto,8,49048340,Aracaju,12990.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2004-ar-condicionado-gelando-894325970,4 portas,Luzia
"Carros, vans e utilitários",FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2013,126000,1.4,Flex,Manual,Hidráulica,Branco,2,49075250,Aracaju,30000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-punto-2013-894324727,4 portas,Siqueira Campos
"Carros, vans e utilitários",RENAULT CLIO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Passeio,2005,0,1.0,Gasolina,Manual,Hidráulica,Vermelho,4,49087672,Aracaju,12000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/renault-clio-2005-1-0-894314537,4 portas,Santos Dumont
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2011,67,1.4,Gás Natural,Manual,Mecânica,Verde,3,49075070,Aracaju,22000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corsa-pra-vender-logo-894321678,4 portas,Siqueira Campos
"Carros, vans e utilitários",KIA MOTORS SOUL 1.6/ 1.6 16V FLEX MEC.,KIA MOTORS,Hatch,2010,137000,1.6,Gasolina,Manual,Elétrica,Preto,8,49160000,Nossa Senhora do Socorro,0.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/carro-conservado-894312379,4 portas,
"Carros, vans e utilitários",MERCEDES-BENZ SPRINTER 312 VAN EXEC. 12LUG. DIESEL,MERCEDES-BENZ,Van/Utilitário,2002,0,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,6,49400000,Lagarto,16000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-van-sprinter-2002-894312084,4 portas,
"Carros, vans e utilitários",PEUGEOT 206 SW PRESENCE 1.4/ 1.4 FLEX 8V 5P,PEUGEOT,SUV,2008,136000,1.4,Flex,Manual,Hidráulica,Prata,9,49080540,Aracaju,12000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-pegout-sw-1-4-completa-894311460,4 portas,América
"Carros, vans e utilitários",RENAULT KWID 1.0 ZEN,RENAULT,Hatch,2019,20000,1.0,Flex,Manual,Elétrica,Prata,1,49060000,Aracaju,42000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/kwid-2019-862748148,4 portas,Santo Antônio
,,,,,,,,,,,,,,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/creditos-para-uber-894304637,,
"Carros, vans e utilitários",MITSUBISHI PAJERO GLS FULL 3.8 V6 250CV 5P AUT.,MITSUBISHI,Passeio,2011,180000,3.0 - 3.9,Flex,Automático,Hidráulica,Preto,7,49075100,Aracaju,70000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/pajero-full-894305751,4 portas,Siqueira Campos
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.6 T.FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2018,47000,1.6,Flex,Manual,Hidráulica,Prata,6,49055180,Aracaju,44000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-2018-858254140,4 portas,Getúlio Vargas
"Carros, vans e utilitários",HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,Sedã,2018,40973,1.6,Flex,Automático,Elétrica,Branco,1,49095000,Aracaju,65990.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-6-confort-style-894304392,4 portas,Jabotiana
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Sedã,2012,1000,1.6,Flex,Manual,Hidráulica,Cinza,9,49000000,Aracaju,28000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiesta-2012-6-ar-direcao-segundo-dono-894305414,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2011,57889,,Flex,Manual,Hidráulica,,3,49160000,Nossa Senhora do Socorro,28300.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corsa-hacth-894300510,4 portas,
"Carros, vans e utilitários",NISSAN SENTRA 2.0/ 2.0 FLEX FUEL 16V AUT.,NISSAN,Sedã,2014,99000,2.0 - 2.9,Flex,Automático,Elétrica,Prata,9,49020030,Aracaju,47500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/nissan-sentra-2-0-sv-2014-carro-muito-novo-894294931,4 portas,Treze de Julho
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 8V 4P,VW - VOLKSWAGEN,Passeio,2007,23413255,1.0,Gasolina,Manual,Mecânica,Branco,7,49085000,Aracaju,12000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-bola-894279591,4 portas,José Conrado de Araújo
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Hatch,2012,100000,1.6,,,,,,49140000,Barra dos Coqueiros,24000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiesta-2012-894294842,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI  2P,GM - CHEVROLET,Passeio,1995,0,,Gasolina,Manual,Mecânica,Azul,7,49100000,São Cristóvão,8000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-95-8-000-894294806,2 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX COMFORTLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2017,45000,1.6,Flex,Manual,Elétrica,Prata,2,49503081,Itabaiana,47500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fox-comfortline-1-6-2017-completo-894280102,4 portas,Serrano
"Carros, vans e utilitários",FORD RANGER XL 2.2 4X4 CD DIESEL MEC.,FORD,Van/Utilitário,2014,178000,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,8,49190000,Pirambu,78500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-2-2-diesel-2014-4x4-894292819,4 portas,
"Carros, vans e utilitários",PEUGEOT 207 SEDAN PASSION XR 1.4 FLEX 8V 4P,PEUGEOT,Sedã,2009,140000,1.4,Flex,Manual,Hidráulica,Prata,1,49037509,Aracaju,16500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-passione-894278097,4 portas,Aeroporto
"Carros, vans e utilitários",HYUNDAI HB20X PREMIUM 1.6 FLEX 16V MEC.,HYUNDAI,Passeio,2014,28117,1.6,Flex,Manual,Hidráulica,Prata,2,49010490,Aracaju,45000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hb20x-1-6-premium-2014-uma-joia-rara-km-baixo-894275772,4 portas,Centro
"Carros, vans e utilitários",FORD FIESTA SE 1.6 16V FLEX 5P,FORD,Passeio,2017,33000,,,Manual,,Branco,0,49200000,Estância,45000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-hatch-2017-894259092,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 8V 4P,VW - VOLKSWAGEN,Hatch,2003,0,1.0,Gasolina,Manual,Mecânica,Cinza,5,49790000,Aquidabã,0.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-e-troco-por-outro-do-meu-interesse-894268014,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Passeio,2003,164583,1.0,Gasolina,Manual,Mecânica,Cinza,9,49360000,Boquim,14000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-g3-2003-894269227,4 portas,
"Carros, vans e utilitários",MP LAFER 1.6 8V GASOLINA 2P MANUAL,MP LAFER,Van/Utilitário,2022,11111111,3.0 - 3.9,Flex,Semi-Automático,Hidráulica,,,49000000,Aracaju,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/faca-ja-sua-simulacao-894273749,,
"Carros, vans e utilitários",FORD KA GL 1.0I ZETEC ROCAM,FORD,Hatch,2007,0,1.0,Gasolina,Manual,Mecânica,Preto,0,49000000,Aracaju,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2007-894265898,2 portas,
"Carros, vans e utilitários",GM - CHEVROLET ONIX,GM - CHEVROLET,,2022,0,,,,,,,49060270,Aracaju,0.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/modalidade-de-compra-sem-juros-894279409,4 portas,Palestina
"Carros, vans e utilitários",RENAULT MEGANE SEDAN PRIVILÈGE 2.0 16V AUT,RENAULT,Sedã,2009,100000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,9,49600000,Nossa Senhora das Dores,13000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-megane-894255346,4 portas,
"Carros, vans e utilitários",FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V,FIAT,Passeio,2016,201000,1.4,Flex,Manual,Hidráulica,Branco,8,49360000,Boquim,38500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-2016-894244636,4 portas,
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Van/Utilitário,2012,58000,1.6,Flex,Manual,Hidráulica,Prata,6,49970000,Pacatuba,42000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-894245898,2 portas,
"Carros, vans e utilitários",FORD FIESTA 1.0I 3P E 5P,FORD,Sedã,2005,1,1.0,Gasolina,Manual,Hidráulica,Prata,7,49081007,Aracaju,15900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiesta-sedan-2005-dir-vid-15-900-891833743,4 portas,Capucho
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,122000,1.0,Flex,Manual,Hidráulica,Prata,7,49015010,Aracaju,28500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-trendline-1-0-2013-894244607,4 portas,São José
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MI/S.OURO 1.6 MI TOT.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2005,1,1.6,Flex,Manual,Hidráulica,Preto,2,49081007,Aracaju,14900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/polo-2005-dir-vid-14-900-886263769,4 portas,Capucho
"Carros, vans e utilitários",FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,1996,1,1.0,Gasolina,Manual,Hidráulica,Preto,5,49081007,Aracaju,9900.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/palio-96-direc-vidro-9-900-892256430,4 portas,Capucho
"Carros, vans e utilitários",MITSUBISHI ASX 2.0 16V 4X4 160CV AUT.,MITSUBISHI,SUV,2011,119000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,8,49025040,Aracaju,50990.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-asx-awd-4x4-2011-oportunidade-894237053,4 portas,Jardins
"Carros, vans e utilitários",GM - CHEVROLET COBALT LS 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2012,0,1.8,Flex,Manual,Hidráulica,Branco,,49160000,Nossa Senhora do Socorro,33000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-cobolt-2012-ltz-894230168,4 portas,
"Carros, vans e utilitários",KIA MOTORS BONGO K-2500 2.5 4X2 TB DIESEL,KIA MOTORS,Van/Utilitário,2014,93955,4.0 ou mais,Diesel,Manual,Hidráulica,Branco,8,49082100,Aracaju,68000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-894236455,2 portas,Novo Paraíso
"Carros, vans e utilitários",HYUNDAI SONATA 2.4 16V 182CV 4P AUT.,HYUNDAI,Sedã,2012,145500,2.0 - 2.9,Gasolina,Automático,Elétrica,Preto,9,49072300,Aracaju,47500.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-894219633,4 portas,Dezoito do Forte
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2018,41000,1.0,Flex,Manual,Elétrica,Branco,9,49020350,Aracaju,45000.0,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-894219803,4 portas,Salgado Filho
