Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,CEP,Município,Bairro,price,url,Portas,Final de placa
"Carros, vans e utilitários",FIAT BRAVO ESSENCE 1.8 FLEX 16V 5P,FIAT,Passeio,2013,75000,1.8,Flex,Manual,Hidráulica,Branco,57030646,Maceió,Ponta da Terra,33000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fiat-bravo-essence-1-8-e-torq-manual-895604750,4 portas,9
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. AUT,TOYOTA,Pick-up,2008,156000,3.0 - 3.9,Diesel,Automático,Hidráulica,Preto,57025660,Maceió,Poço,94990.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/sw4-2008-automatica-srv-895584040,4 portas,0
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2013,0,1.0,Flex,Manual,Hidráulica,Prata,57062001,Maceió,Petrópolis,21500.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/corsa-classic-2013-895584321,4 portas,2
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 2P,VW - VOLKSWAGEN,Hatch,2003,165000,1.0,Gasolina,Manual,Mecânica,Branco,57302519,Arapiraca,Canafístula,11000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/gol-g3-895580070,4 portas,2
"Carros, vans e utilitários",HYUNDAI HB20X PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2017,78000,1.6,Flex,Automático,Hidráulica,Branco,57046774,Maceió,Serraria,57990.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb20x-1-6-automatico-premio-895582907,4 portas,7
"Carros, vans e utilitários",HONDA CIVIC SEDAN EXL 2.0 FLEX 16V AUT.4P,HONDA,,2017,95000,,Flex,Automático,Elétrica,,57030000,Maceió,Pajuçara,90999.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-exl-2017-895579491,4 portas,
"Carros, vans e utilitários",FIAT UNO 1.6 MPI 2P E 4P,FIAT,Hatch,1993,310000,1.6,Gasolina,Manual,Mecânica,Vermelho,57055790,Maceió,Pinheiro,23500.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-6-r-1993-lindo-carro-esportivo-886625070,2 portas,5
"Carros, vans e utilitários", ,,,2007,1,,,,,,57275000,São Sebastião,,,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/vende-se-este-clube-895564776,,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2016,65000,1.4,Flex,Manual,Hidráulica,Prata,57083410,Maceió,Antares,,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/onix-1-4-2016-completo-impecavel-no-boleto-814609471,4 portas,1
"Carros, vans e utilitários",FORD ESCORT XR3 2.0I CONVERSÍVEL,FORD,Antigo,1992,25877777,1.8,Gasolina,Manual,Hidráulica,Vermelho,57100000,Rio Largo,,20000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/escort-1-8-completo-895576389,2 portas,4
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX TRENDLINE 1.0 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,50000,1.0,Flex,Manual,Hidráulica,Branco,57072580,Maceió,Cidade Universitária,32000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fox-extra-chama-no-zap-895562300,4 portas,6
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2012,100942,1.4,Flex,Manual,Hidráulica,Prata,57081010,Maceió,Tabuleiro do Martins,23000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/vendo-corsa-hatch-maxx-1-4-flex-895563440,4 portas,7
"Carros, vans e utilitários",FIAT LINEA ESSENCE 1.8 FLEX 16V 4P,FIAT,Sedã,2012,118058,1.8,Flex,Manual,Hidráulica,Prata,57044098,Maceió,São Jorge,29000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-linea-1-8-etork-mecanico-ano-2012-com-gnv-893661138,4 portas,1
"Carros, vans e utilitários",FORD FOCUS SEDAN 1.6/1.6 FLEX 8V/16V 4P MEC.,FORD,Sedã,2014,57,1.6,Flex,Manual,Hidráulica,Prata,57900000,Porto Calvo,,,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/focus-sedan-1-6-895561202,4 portas,2
"Carros, vans e utilitários",KIA MOTORS PICANTO EX 1.1/1.0/ 1.0 FLEX AUT.,KIA MOTORS,Hatch,2014,75000,1.0,Flex,Automático,Elétrica,,57300210,Arapiraca,Centro,34000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/kia-picanto-2014-1-0-flex-automatico-75-000-km-895561354,4 portas,0
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUT,GM - CHEVROLET,Pick-up,2018,136230,2.0 - 2.9,Diesel,Automático,Elétrica,Vermelho,57046000,Maceió,Serraria,162000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/s10-ltz-2-8-td-4x4-diesel-automatico-2018-878641888,4 portas,3
"Carros, vans e utilitários",GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,SUV,2016,80000,1.8,Flex,Manual,Hidráulica,Branco,57000000,Maceió,,55000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-1-8-automatica-895552643,4 portas,0
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2014,76000,1.6,Flex,Manual,Hidráulica,Branco,57035030,Maceió,Ponta Verde,45000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-895551516,2 portas,0
"Carros, vans e utilitários",RENAULT KWID 1.0 ZEN,RENAULT,Hatch,2020,19000,1.0,Flex,Manual,Hidráulica,Branco,57035100,Maceió,Ponta Verde,44500.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/kwid-1-0-c-19000-km-895550689,4 portas,6
"Carros, vans e utilitários",FIAT IDEA ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2013,144000,1.4,Flex,Manual,Hidráulica,Outra,57040000,Maceió,Jacintinho,26000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-idea-1-4-12-13-895547470,4 portas,7
"Carros, vans e utilitários",HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2018,38200,1.6,Flex,Manual,Hidráulica,Prata,57046361,Maceió,Serraria,54500.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-flex-confort-plus-895546344,4 portas,0
"Carros, vans e utilitários",TOYOTA YARIS XLS 1.5 FLEX 16V 5P AUT.,TOYOTA,Sedã,2022,1118,1.5,Flex,Automático,Hidráulica,Prata,57100000,Rio Largo,,94000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/vendo-umatoyota-xls-connect-sed-1-5-flex-16-v-aut-895546042,4 portas,2
"Carros, vans e utilitários",RENAULT MASTER 2.5 DCI 16V 115CV 16L DIESEL,RENAULT,Van/Utilitário,2013,240000,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,57301290,Arapiraca,São Luiz,87000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/renault-master-2013-2013-895547438,4 portas,5
"Carros, vans e utilitários",FIAT MOBI EASY ON 1.0 FIRE FLEX 5P.,FIAT,Hatch,2017,54000,1.0,Flex,Manual,Hidráulica,Branco,57080643,Maceió,Jardim Petrópolis,37500.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-2017-novo-895546566,4 portas,9
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO,VW - VOLKSWAGEN,Passeio,2020,29994,1.6,Flex,Manual,Mecânica,Preto,57655000,Taquarana,Centro,64790.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-2020-1-6-msi-total-flex-manual-861705854,4 portas,1
"Carros, vans e utilitários",VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,,1980,1111,1.6,Gasolina,Manual,,Branco,57073500,Maceió,Cidade Universitária,4300.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fusca-1980-895545795,2 portas,7
"Carros, vans e utilitários",PEUGEOT 206 SW ESCAPADE 1.6 16V FLEX 5P,PEUGEOT,Sedã,2011,0,1.6,Flex,Manual,Elétrica,Preto,57000000,Maceió,,20000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/peugeot-895540892,4 portas,6
"Carros, vans e utilitários",FIAT TORO OPENING ED. PLUS 1.8 16V FLEX AUT.,FIAT,Pick-up,2017,77000,1.8,Flex,Automático,Elétrica,Preto,57445000,São José da Tapera,,82000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-1-8-flex-2017-895545138,4 portas,1
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,Hatch,2012,66000,1.0,Flex,Manual,Hidráulica,Prata,57035700,Maceió,Jatiúca,24990.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fabao-veiculos-celta-lt-1-0-2012-887696101,4 portas,3
"Carros, vans e utilitários",FORD ECOSPORT,FORD,Passeio,2020,31850,1.5,Flex,Automático,Mecânica,Prata,57655000,Taquarana,Centro,75290.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-2020-1-5-ti-vct-flex-se-automatico-879463535,4 portas,0
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS,VW - VOLKSWAGEN,Passeio,2020,62781,1.0,Flex,Automático,Hidráulica,Branco,57938000,Paripueira,Centro,72990.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-1-0-200-tsi-comfortline-automatico-846827083,4 portas,7
"Carros, vans e utilitários",FIAT FIORINO FURGÃO CELEB. EVO 1.4 FLEX 8V 2P,FIAT,Pick-up,2017,66000,1.4,Flex,Manual,Hidráulica,Branco,57800000,União dos Palmares,,47000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fiorino-furgao-895543012,2 portas,9
"Carros, vans e utilitários",HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2015,57000,1.0,Flex,Manual,Hidráulica,Prata,57308000,Arapiraca,Planalto,39000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-plus-1-0-2015-895533128,4 portas,2
"Carros, vans e utilitários",HYUNDAI HB20 COMFORT PLUS 1.0 TB FLEX 12V MEC.,HYUNDAI,Hatch,2013,109000,1.0,Flex,Manual,Hidráulica,Vermelho,57052480,Maceió,Gruta de Lourdes,31999.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-hatch-completo-2013-895526499,4 portas,5
"Carros, vans e utilitários",GM - CHEVROLET CORSA,GM - CHEVROLET,Passeio,2012,79,1.4,Flex,Manual,Hidráulica,,57040500,Maceió,Jacintinho,23000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/corsa-sedam-2012-895524612,4 portas,
"Carros, vans e utilitários",FIAT STRADA,FIAT,Pick-up,2021,0,,Gasolina,Manual,Hidráulica,Vermelho,57046000,Maceió,Serraria,89990.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-1-3-firefly-flex-freedom-cd-manual-895513111,4 portas,
"Carros, vans e utilitários",PEUGEOT 207 SW XR 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2013,120000,1.4,Flex,Manual,Hidráulica,Branco,57036400,Maceió,Jatiúca,23000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-2013-881042508,4 portas,8
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP STD. 2.2 MPFI / EFI,GM - CHEVROLET,Pick-up,1998,0,2.0 - 2.9,Gasolina,Manual,Hidráulica,Branco,57084164,Maceió,Benedito Bentes,14000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-1998-895508933,2 portas,7
"Carros, vans e utilitários",FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,Hatch,2018,61000,1.0,Flex,Manual,Hidráulica,Prata,57057450,Maceió,Pinheiro,40900.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/ka-2018-1-0-emplacado-2021-883418272,4 portas,3
"Carros, vans e utilitários",HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Sedã,2015,69000,1.6,Flex,Automático,Hidráulica,,57037532,Maceió,Mangabeiras,45000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-aut-875560381,4 portas,6
"Carros, vans e utilitários",FORD RANGER TROPIVAN XLT 3.0 PSE 4X4 TB DIES.,FORD,Van/Utilitário,2007,244000,3.0 - 3.9,Diesel,Manual,Hidráulica,Prata,57230000,Coruripe,,47000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/ranger-xlt-3-0-4x4-895506746,4 portas,2
"Carros, vans e utilitários",FORD ECOSPORT,FORD,Passeio,2020,33000,1.5,Flex,Automático,Hidráulica,Prata,57655000,Taquarana,Centro,75290.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-2020-1-5-ti-vct-flex-se-automatico-869803284,4 portas,8
"Carros, vans e utilitários",TOYOTA HILUX SW4 4X4 2.8 DIESEL,TOYOTA,Pick-up,2019,46000,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,57046000,Maceió,Serraria,250000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/toyota-sw4-2-8-895504370,4 portas,9
"Carros, vans e utilitários",FIAT GRAND SIENA ESSENCE 1.6 FLEX 16V,FIAT,Sedã,2016,80000,1.6,Flex,Automático,Elétrica,Branco,57200000,Penedo,,43000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/gran-siena-essence-1-6-895505855,4 portas,4
"Carros, vans e utilitários",JEEP RENEGADE LONGITUDE 1.8 4X2 FLEX 16V AUT.,JEEP,Passeio,2020,44557,,Flex,Automático,,,57061000,Maceió,Tabuleiro do Martins,92490.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/renegade-2019-2020-1-8-16v-flex-longitude-4p-automatico-858182670,4 portas,9
"Carros, vans e utilitários",FIAT UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,FIAT,Passeio,2012,81000,1.0,Flex,Manual,Hidráulica,Branco,57081145,Maceió,Tabuleiro do Martins,,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/uno-way-2012-completo-895498654,4 portas,0
"Carros, vans e utilitários",FORD RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,FORD,Pick-up,2022,500,3.0 - 3.9,Diesel,Automático,Elétrica,Cinza,57080549,Maceió,Jardim Petrópolis,230000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-xlt-2022-okm-895502440,4 portas,7
"Carros, vans e utilitários",NISSAN VERSA SV 1.6 16V FLEX FUEL 4P MEC.,NISSAN,Sedã,2016,47500,1.6,Flex,Manual,Elétrica,Cinza,57017056,Maceió,Levada,41000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/nissan-versa-1-6-sv-2016-895493041,4 portas,0
"Carros, vans e utilitários",FORD KA 1.5 SE PLUS 12V FLEX 5P AUT.,FORD,Hatch,2021,6500,1.5,Flex,Automático,Elétrica,Branco,57046000,Maceió,Serraria,65000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/ka-1-5-automatico-2021-895501003,4 portas,6
"Carros, vans e utilitários",FIAT FIORINO FURGÃO WORK. HARD 1.4 FLEX 8V 2P,FIAT,Passeio,2020,61828,,Flex,Manual,,,57052405,Maceió,Gruta de Lourdes,70900.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fiorino-2019-2020-1-4-mpi-furgao-hard-working-8v-flex-2p-manual-866277112,2 portas,2
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE 1.6/1.6 CITY  MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2014,99850,1.6,Flex,Manual,Hidráulica,Preto,57080548,Maceió,Jardim Petrópolis,37000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/vw-voyage-city-1-6-2014-895488801,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET CRUZE LTZ 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2015,68000,1.8,Flex,Automático,Hidráulica,Branco,57052400,Maceió,Gruta de Lourdes,62000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-ltz-aut-2015-889592416,4 portas,
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. AUT,TOYOTA,SUV,2008,140000,3.0 - 3.9,Diesel,Automático,Hidráulica,Preto,57307220,Arapiraca,Baixa Grande,86000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/vendo-sw4-895488022,4 portas,9
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL ECOMOTION  1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2016,63000,1.0,Flex,Manual,Hidráulica,Prata,57690000,Atalaia,,34000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/gol-mais-novo-de-alagoas-top-de-mais-895487726,4 portas,1
,,,,,,,,,,,,,,,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/hb-20-sedan-2015-2015-895484187,,
"Carros, vans e utilitários",RENAULT SANDERO,RENAULT,Passeio,2019,23965,1.0,Flex,Manual,Mecânica,Vermelho,57938000,Paripueira,Centro,42990.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-2019-1-0-12v-sce-flex-expression-manual-868432950,4 portas,1
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,VW - VOLKSWAGEN,Pick-up,2018,88000,1.6,Flex,Manual,Hidráulica,Branco,57035000,Maceió,Ponta Verde,46500.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/saveiro-robust-1-6-8v-2018-882816529,2 portas,5
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGHLINE CD 2.0 16V TDI 4X4 DIES.,VW - VOLKSWAGEN,Pick-up,2011,200000,2.0 - 2.9,Diesel,Manual,Hidráulica,Azul,57000000,Maceió,,67500.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/amarok-highline-2011-extraaa-893470216,4 portas,1
"Carros, vans e utilitários",FIAT STRADA FREEDOM 1.4 FLEX 8V CS,FIAT,Pick-up,2021,6500,1.4,,,Hidráulica,Branco,57046000,Maceió,Serraria,83000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/strada-freedom-2021-895483589,2 portas,
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2012,0,1.0,Flex,Manual,Hidráulica,Prata,57038635,Maceió,Jacarecica,22000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/celta-lt-2012-completo-895481217,4 portas,4
"Carros, vans e utilitários",FORD SEDAN SEL 1.5 16V FLEX,FORD,Sedã,2018,47000,1.5,Flex,Manual,Hidráulica,Cinza,57052765,Maceió,Gruta de Lourdes,46000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-unica-ford-ka-sedan-1-5-conpleto-895483866,4 portas,9
"Carros, vans e utilitários",FORD FIESTA SE 1.0 8V FLEX 5P,FORD,Hatch,2013,88905,1.0,Gás Natural,Manual,Hidráulica,Branco,57010180,Maceió,Prado,23500.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-se-1-0-com-gnv-895481401,4 portas,9
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED.WIND 1.0/MILLENIUM/CLASSIC VHC,GM - CHEVROLET,Hatch,2000,100000,1.0,Gasolina,Manual,Hidráulica,Vermelho,57048729,Maceió,Antares,10000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-vendo-ou-troco-895482523,2 portas,3
"Carros, vans e utilitários",JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,JEEP,SUV,2018,98000,2.0 - 2.9,Diesel,Automático,Elétrica,Cinza,57035400,Maceió,Ponta Verde,129500.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/compass-longitude-2018-diesel-4x4-895484746,4 portas,9
"Carros, vans e utilitários",KIA MOTORS SPORTAGE 2.0 16V AUT.,KIA MOTORS,SUV,2010,74000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Cinza,57680000,Boca da Mata,,31500.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/sportage-2-0-kia-automatico-ano-2010-895480258,4 portas,7
"Carros, vans e utilitários",HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,Hatch,2014,0,1.6,Flex,Manual,Hidráulica,Branco,57081285,Maceió,Tabuleiro do Martins,0.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-2014-895474468,4 portas,9
"Carros, vans e utilitários",FIAT STRADA ENDURANCE 1.4 FLEX 8V CS PLUS,FIAT,Van/Utilitário,2021,0,1.4,Flex,Manual,Mecânica,Branco,57081285,Maceió,Tabuleiro do Martins,0.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-endurance-2021-895474629,2 portas,
"Carros, vans e utilitários",FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,Van/Utilitário,2019,0,2.0 - 2.9,Diesel,Automático,Elétrica,Vermelho,57081285,Maceió,Tabuleiro do Martins,0.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-volcano-2019-895472504,4 portas,5
"Carros, vans e utilitários",HONDA CIVIC SEDAN EXL 2.0 FLEX 16V AUT.4P,HONDA,Sedã,2018,70000,,Flex,Automático,,Prata,57300085,Arapiraca,Centro,100000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/civic-exl-2018-895464044,4 portas,
"Carros, vans e utilitários",NISSAN FRONTIER,NISSAN,,2013,0,,,,,,57200000,Penedo,,87000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/carro-frontier-em-penedo-895469110,4 portas,
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC,GM - CHEVROLET,,2014,60000,,,,,,57061000,Maceió,Tabuleiro do Martins,27000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-classic-1-0-completo-parcelado-762442252,,0
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL PLUS 1.0 MI TOTAL FLEX 4P,VW - VOLKSWAGEN,Hatch,2006,100,1.0,Flex,Manual,Mecânica,Preto,57300000,Arapiraca,,13000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/gol-2006-a-toda-prova-895456559,4 portas,7
"Carros, vans e utilitários",FIAT CRONOS 1.3 8V FLEX,FIAT,Sedã,2019,59000,1.3,Flex,Manual,Elétrica,Vermelho,57301361,Arapiraca,São Luiz,55000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/cronos-2019-1-3-895466096,4 portas,6
"Carros, vans e utilitários",FIAT PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Hatch,2010,0,1.0,Flex,Manual,Hidráulica,Verde,57200000,Penedo,,26500.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/palio-celebration-895455514,4 portas,7
"Carros, vans e utilitários",FIAT PALIO,FIAT,,2015,0,,,,,Branco,57200000,Penedo,,27000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/carro-palio-completo-2015-895452666,4 portas,6
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2017,69000,2.0 - 2.9,Flex,Automático,Elétrica,Preto,57620000,Igaci,,83900.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2017-extra-895453344,4 portas,2
"Carros, vans e utilitários",FIAT PALIO WAY 1.0 FIRE FLEX 8V 5P,FIAT,Hatch,2015,117000,1.0,Flex,Manual,Hidráulica,Vermelho,57044098,Maceió,São Jorge,31000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/palio-way-2015-895454186,4 portas,4
"Carros, vans e utilitários",RENAULT CLIO,RENAULT,Hatch,2000,90000,1.0,Gasolina,Manual,Mecânica,Verde,57085049,Maceió,Benedito Bentes,5000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/vendo-o-troco-895450087,4 portas,5
"Carros, vans e utilitários",GM - CHEVROLET JOY PLUS 1.0 8V 4P FLEX MEC,GM - CHEVROLET,Sedã,2020,70000,1.0,Flex,Manual,Elétrica,Cinza,57081812,Maceió,Tabuleiro do Martins,50000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/onix-plus-joy-895450792,4 portas,8
"Carros, vans e utilitários",HYUNDAI HB20S VISION 1.6 FLEX 16V AUT,HYUNDAI,Hatch,2021,0,1.0,Flex,Automático,Elétrica,Branco,57052695,Maceió,Gruta de Lourdes,40000.0,https://al.olx.com.br/alagoas/autos-e-pecas/carros-vans-e-utilitarios/adquira-ja-seu-carro-com-entrada-a-partir-de-r-7-000-895443055,4 portas,
