Categoria,Modelo,Marca,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url,Tipo de veículo
"Carros, vans e utilitários",GM - CHEVROLET D-20 S / LUXE 3.9/4.0 T.DIESEL,GM - CHEVROLET,1993,363052,2.0 - 2.9,Diesel,Manual,Hidráulica,Branco,2 portas,0,72125070,Brasília,Taguatinga Norte (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/d20-835987058,Van/Utilitário
"Carros, vans e utilitários",RENAULT SANDERO AUTHENTIQUE HI-POWER 1.0 16V 5P,RENAULT,2016,1,1.0,Flex,Manual,Hidráulica,Branco,4 portas,4,72465420,Brasília,Setor Leste (Gama),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-auth-1-0-otimo-estado-de-conservacao-876972346,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,2018,69000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,3,72876018,Valparaíso de Goiás,Valparaiso I - Etapa A,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-move-tsi-1-0-2018-853108939,Hatch
"Carros, vans e utilitários",FIAT STRADA ADVENTURE1.8/ 1.8 LOCKER FLEX CD,FIAT,2016,131521,1.8,Flex,Manual,Hidráulica,Branco,4 portas,,70390050,Brasília,Asa Sul,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-2016-cabine-dupla-adventure-3-portas-excelente-a-vista-ou-finac-866431146,Pick-up
"Carros, vans e utilitários",FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,2021,0,1.8,Flex,Manual,Elétrica,Cinza,4 portas,0,71250040,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-1-8-freedom-0km-a-pronta-entrega-868566398,Pick-up
"Carros, vans e utilitários",HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,2018,26454,1.8,Flex,Automático,Elétrica,Prata,4 portas,0,71250040,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-ex-cvt-1-8-2018-861770197,SUV
"Carros, vans e utilitários",AUDI A4 2.0 16V TFSI 183/180CV MULTITRONIC,AUDI,2013,130220,2.0 - 2.9,Gasolina,Automático,Elétrica,Branco,4 portas,0,72120280,Brasília,Taguatinga Norte (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/a4-2-0-tfsi-898553046,
"Carros, vans e utilitários",RENAULT DUSTER DAKAR 4X4 2.0 HI-FLEX 16V MEC.,RENAULT,2013,113000,2.0 - 2.9,Flex,Manual,Hidráulica,Prata,4 portas,5,71250020,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-2-0-dynamique-4x4-16v-flex-4p-manual-2013-895393374,SUV
"Carros, vans e utilitários",MERCEDES-BENZ C-180,MERCEDES-BENZ,2018,47118,1.6,Flex,Automático,,Cinza,4 portas,7,71200020,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-c-180-1-6-cgi-flex-avantgarde-9g-tronic-889260990,
"Carros, vans e utilitários",HYUNDAI TUCSON,HYUNDAI,2018,71557,1.6,Gasolina,Automático,,Branco,4 portas,1,71200020,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-1-6-16v-t-gdi-gasolina-gls-ecoshift-886693427,
"Carros, vans e utilitários",GM - CHEVROLET SPIN ACTIV 1.8 8V ECONO. FLEX 5P AUT.,GM - CHEVROLET,2016,0,1.8,Flex,Automático,Hidráulica,Branco,4 portas,5,72322814,Brasília,Samambaia Norte (Samambaia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-1-8-activ-2015-2016-agio-leia-todo-o-anuncio-871274286,SUV
"Carros, vans e utilitários",PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P MEC.,PEUGEOT,2016,0,1.6,Flex,Manual,Hidráulica,Preto,4 portas,8,72322814,Brasília,Samambaia Norte (Samambaia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/2008-griffe-1-6-2015-2016-agio-leia-todo-o-anuncio-864456711,SUV
"Carros, vans e utilitários",GM - CHEVROLET TRACKER,GM - CHEVROLET,2015,122666,1.8,Flex,Automático,,Preto,4 portas,8,71200020,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-1-8-mpfi-ltz-4x2-16v-flex-4p-automatico-895279641,
"Carros, vans e utilitários",HYUNDAI HB20 C./C.PLUS/C.STYLE 1.6 FLEX 16V MEC.,HYUNDAI,2019,40586,,Flex,Manual,,,4 portas,7,71200022,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-c-c-plus-c-style-1-6-flex-16v-mec-890802621,
"Carros, vans e utilitários",PEUGEOT 2008,PEUGEOT,2016,91384,1.6,Flex,Automático,,Prata,4 portas,1,71200020,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-1-6-16v-flex-griffe-4p-automatico-886665766,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,2015,106000,,Flex,Automático,,,4 portas,2,71919540,Brasília,Norte (Águas Claras),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-ltz-1-4-flex-automatico-898552159,
"Carros, vans e utilitários",FORD KA SEL 1.5 16V FLEX 5P,FORD,2018,55300,1.5,Flex,Manual,Elétrica,Branco,4 portas,4,70872070,Brasília,Asa Norte,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-seda-se-1-5-2018-apenas-55-000km-originais-898552549,Sedã
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,2013,119426,1.0,Flex,Manual,Mecânica,Cinza,4 portas,2,72241616,Brasília,Ceilândia Norte (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/classic-ls-2012-2013-898551948,Sedã
"Carros, vans e utilitários",TOYOTA YARIS S 1.5 FLEX 16V 5P AUT,TOYOTA,2019,30771,1.5,Flex,Automático,Mecânica,Prata,4 portas,9,71200010,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-yaris-sd-xl-at-892105542,
"Carros, vans e utilitários",GM - CHEVROLET COBALT LT 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,2014,55836,1.4,Flex,Automático,Hidráulica,Preto,4 portas,,72215152,Brasília,Ceilândia Sul (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/colbat-lt-1-4-2014-898551891,Sedã
"Carros, vans e utilitários",PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P MEC.,PEUGEOT,2016,75696,,Flex,Manual,Elétrica,Branco,4 portas,8,71215100,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-griffe-thp-860850052,SUV
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 2.0  HI-FLEX 16V AUT.,RENAULT,2017,41000,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,4 portas,6,71953000,Brasília,Areal (Águas Claras),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-2-0-16v-dynamique-aut-flex-892520308,Passeio
"Carros, vans e utilitários",RENAULT KWID 1.0 ZEN,RENAULT,2021,27042,,Flex,Manual,,,4 portas,3,71250030,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-2020-2021-1-0-12v-sce-flex-zen-manual-856121167,Passeio
"Carros, vans e utilitários",RENAULT KWID 1.0 INTENSE,RENAULT,2019,13605,,Flex,Manual,,,4 portas,7,71250030,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-2019-2019-1-0-12v-sce-flex-intense-manual-884519168,Passeio
"Carros, vans e utilitários",NISSAN VERSA S 1.0 12V FLEXSTART 4P MEC.,NISSAN,2016,68000,1.0,Flex,Manual,Elétrica,Cinza,4 portas,8,72001600,Brasília,Setor Habitacional Vicente Pires - Trecho 3,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vissan-versa-2016-17-s-1-0-12v-flex-888063345,Sedã
"Carros, vans e utilitários",FORD ,FORD,2000,0,,,,,,,,71996350,Brasília,Setor Habitacional Arniqueira (Águas Claras),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ano-2000-a-diesel-valor-29-mil-troco-zap-898548038,
"Carros, vans e utilitários",VW - VOLKSWAGEN VIRTUS 1.6 MSI FLEX 16V 4P AUT.,VW - VOLKSWAGEN,2019,45000,1.6,Flex,Automático,Elétrica,Preto,4 portas,6,71010061,Brasília,Guará I,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/virtus-msi-automatico-2019-885270049,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 5P,VW - VOLKSWAGEN,2018,60000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,3,70680167,Brasília,Setor Sudoeste,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-2018-completo-particular-novo-898550885,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2010,108727,1.0,Flex,Manual,Hidráulica,Prata,4 portas,1,70070010,Brasília,Asa Sul,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-1-0-flex-2010-898547221,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA,VW - VOLKSWAGEN,2013,100000,2.0 - 2.9,,Automático,Hidráulica,Branco,4 portas,3,72145000,Brasília,Taguatinga Norte,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-comfortline-parcelo-898543613,Sedã
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V MEC.,TOYOTA,2013,198000,1.8,Flex,Manual,Elétrica,Outra,4 portas,4,72880000,Cidade Ocidental,,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-1-8-manual-898547284,
"Carros, vans e utilitários",RENAULT CAPTUR INTENSE 1.6 16V FLEX 5P AUT.,RENAULT,2019,55302,1.6,Flex,Automático,Elétrica,Branco,4 portas,1,72020110,Brasília,Taguatinga Sul (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/captur-897751358,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI/ 1.6 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,2009,95000,1.6,Flex,Manual,Hidráulica,Prata,2 portas,9,73368750,Brasília,Arapoanga (Planaltina),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/surf-top-898543655,Pick-up
"Carros, vans e utilitários",GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,2013,120000,1.0,Flex,Manual,Mecânica,Branco,4 portas,5,73814555,Formosa,Village,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-lt-2013-898543579,Hatch
"Carros, vans e utilitários",PEUGEOT 3008 GRIFFE PACK 1.6 TURBO 16V 5P AUT.,PEUGEOT,2019,35000,1.6,Flex,Automático,Elétrica,Branco,4 portas,0,71200030,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-3008-griffe-km-super-baixa-corro-de-luxo-estado-de-zero-898543413,
"Carros, vans e utilitários",FORD ECOSPORT,FORD,2020,52709,1.5,Flex,Automático,Elétrica,Branco,4 portas,3,71200022,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-2020-1-5-ti-vct-flex-se-automatico-855608559,Passeio
"Carros, vans e utilitários",GM - CHEVROLET SPIN ADVANTAGE 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,2017,98000,1.8,Flex,Automático,Mecânica,Branco,4 portas,0,71503507,Brasília,Setor de Habitações Individuais Norte,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-2017-5-lugares-896785590,SUV
"Carros, vans e utilitários",RENAULT MEGANE GRAND TOUR DYNAM. HI-FLEX 1.6 16V,RENAULT,2012,188000,1.6,Flex,Manual,Elétrica,Preto,4 portas,2,70337050,Brasília,Asa Sul,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/megane-grand-tour-2012-1-6-flex-manual-novissima-898543136,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK,VW - VOLKSWAGEN,2013,90000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,1,72341401,Brasília,Samambaia Norte (Samambaia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/amarok-highline-4x4-parcelo-898542968,Pick-up
"Carros, vans e utilitários",FIAT PALIO ATTRA./ITALIA 1.4 EVO F.FLEX 8V 5P,FIAT,2013,117000,1.4,Flex,Manual,Hidráulica,Prata,4 portas,5,72135000,Brasília,Taguatinga Norte,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-898543342,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,2015,91573,1.0,Flex,Manual,Elétrica,Branco,4 portas,4,71250040,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-up-take-1-0-mpi-2014-15-completo-som-pioneer-usb-e-so-13-374km-rodados-por-ano-898542676,Hatch
"Carros, vans e utilitários",FIAT SIENA 1.5 MPI 8V 4P,FIAT,1998,128133,1.6,Gasolina,Manual,Mecânica,Cinza,4 portas,,72120440,Brasília,Taguatinga Norte (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/siena-98-898542693,Sedã
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,2015,106000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Azul,4 portas,8,72120510,Brasília,Taguatinga Norte (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxr-2014-2015-898542871,Sedã
"Carros, vans e utilitários",FIAT MAREA SX 1.8 16V 4P,FIAT,2002,111,1.8,Gasolina,Manual,Hidráulica,Cinza,4 portas,,72885500,Cidade Ocidental,Mansões Recreio Mossoró,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/t-marea-898542797,
"Carros, vans e utilitários",RENAULT SANDERO,RENAULT,2013,124000,,Flex,Manual,,Branco,4 portas,,70737520,Brasília,Asa Norte,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-tech-run-1-0-2013-2014-completo-898542648,
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,2018,23440,,,,,,,,71250040,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-10-completo-2018-18-temos-corolla-voyage-gol-classic-fiesta-saveiro-strada-siena-686206324,
"Carros, vans e utilitários",GM - CHEVROLET CRUZE SPORT LT 1.4 16V TB FLEX 5P AUT.,GM - CHEVROLET,2022,0,1.4,Flex,Automático,Hidráulica,Prata,4 portas,0,71608050,Brasília,Setor de Habitações Individuais Sul,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-sport-a-pronta-entrega-898542417,Hatch
"Carros, vans e utilitários",FIAT ARGO,FIAT,2020,31990,1.0,Flex,Manual,Elétrica,Preto,4 portas,9,71200030,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-1-0-firefly-flex-drive-manual-801509042,
"Carros, vans e utilitários",GM - CHEVROLET S10 P-UP H.COUNTRY 2.8 4X4 CD DIES.AUT.,GM - CHEVROLET,2017,91000,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,4 portas,9,71735506,Brasília,Park Way,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-high-country-2016-2017-898542296,Pick-up
"Carros, vans e utilitários",FORD FIESTA SED. SUPERCHARGER 1.0 8V 4P,FORD,2004,135000,1.0,Gasolina,Manual,Hidráulica,Prata,4 portas,2,73080360,Brasília,Setor de Mansões de Sobradinho,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-2004-para-desmonte-898542181,Hatch
"Carros, vans e utilitários",CITROEN AIRCROSS EXCLUSIVE 1.6 FLEX 16V 5P AUT.,CITROEN,2011,123510,1.6,Flex,Manual,Elétrica,Preto,4 portas,5,72220275,Brasília,Ceilândia Sul (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/aircross-2011-2011-898542213,Sedã
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.5 12V FLEX 5P AUT.,FORD,2020,18698,,Flex,Automático,,,4 portas,5,71608970,Brasília,Setor de Habitações Individuais Sul,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-freestyle-1-5-19-20-ipva-2021-pago-806517288,Passeio
"Carros, vans e utilitários",TOYOTA COROLLA,TOYOTA,2019,94555,2.0 - 2.9,Flex,Automático,,Preto,4 portas,7,70770100,Brasília,Asa Norte,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2-0-altis-16v-flex-4p-automatico-894908316,
"Carros, vans e utilitários",GM - CHEVROLET JOY HATCH 1.0 8V FLEX 5P MEC,GM - CHEVROLET,2020,46369,,Flex,Manual,,,4 portas,1,71953000,Brasília,Areal (Águas Claras),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-joy-2019-2020-1-0-spe4-flex-manual-895288998,Passeio
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LT 2.5 FLEX 4X2 CD,GM - CHEVROLET,2020,40000,2.0 - 2.9,Flex,Automático,Hidráulica,Cinza,4 portas,1,70655654,Brasília,Cruzeiro Novo,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-2019-2020-lt-top--898542089,Pick-up
"Carros, vans e utilitários",GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,2009,120000,1.0,Flex,Manual,Mecânica,Preto,4 portas,4,72450320,Brasília,St Leste,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-898541804,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX RUN 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,2017,93018,1.6,Flex,Manual,Elétrica,Branco,4 portas,6,72020065,Brasília,Taguatinga Sul (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-fox-run-1-6-com-rll-top-confira-898541720,Hatch
"Carros, vans e utilitários",CITROEN C3 ATTRA/ORIGINE PACK 1.5 FLEX 8V 5P MEC,CITROEN,2016,98850,1.5,Flex,Manual,Hidráulica,Vermelho,4 portas,6,71958180,Brasília,Areal (Águas Claras),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-1-5-attraction-2015-perfeito-898541704,Hatch
"Carros, vans e utilitários",LAND ROVER DEFENDER 90 2.5 TDI CS DIESEL,LAND ROVER,2004,332000,2.0 - 2.9,Diesel,Manual,Hidráulica,Verde,2 portas,6,71060273,Brasília,Guará II,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/defender-90-ano-2004-898507984,SUV
"Carros, vans e utilitários",SSANGYONG KYRON 2.7 20V 165CV TDI DIES. AUT.,SSANGYONG,2010,0,2.0 - 2.9,Diesel,Automático,Hidráulica,Prata,4 portas,3,72410215,Brasília,Setor Sul (Gama),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ssangiong-kyron-2010-2010-diesel-898541550,SUV
"Carros, vans e utilitários",GM - CHEVROLET ASTRA ADVANTAGE 2.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,2011,0,2.0 - 2.9,Gasolina,Manual,Hidráulica,Branco,4 portas,,72914505,Águas Lindas de Goiás,Parque da Barragem Setor 06,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendido-813773145,Sedã
"Carros, vans e utilitários",HYUNDAI TUCSON GLS 1.6 TURBO 16V AUT.,HYUNDAI,2017,64000,,,Automático,,Prata,,,70236150,Brasília,Asa Sul,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-tucson-gls-turbo-2017-898541385,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,2018,31000,1.0,Flex,Automático,Elétrica,Prata,4 portas,,71200030,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-polo-highline-tsi-2018-18-seminovo-oportunidade-898541408,Hatch
"Carros, vans e utilitários",NISSAN KICKS SL 1.6 16V FLEXSTAR 5P AUT.,NISSAN,2017,64522,1.6,Flex,Automático,Elétrica,Outra,4 portas,6,70750502,Brasília,Asa Norte,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kicks-sl-16-17-1-6-automatico-super-completo-894996838,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2011,130000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,0,70365080,Brasília,Asa Sul,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-898540219,Hatch
"Carros, vans e utilitários",BMW X3 XDRIVE 20I 2.0/X-LINE BI-TB FLEX AUT.,BMW,2019,25000,,Gasolina,Automático,Hidráulica,Branco,4 portas,1,71215100,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-x3-2-0-16v-x-line-xdrive30i-898540769,SUV
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,2018,30000,1.0,Flex,Automático,Elétrica,Prata,4 portas,0,71200030,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-polo-highline-turbo-200tsi-km-baixa-revisado-estado-de-novo-898541042,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN JETTA COMFORTLINE  2.0 T.FLEX 8V 4P MEC.,VW - VOLKSWAGEN,2012,142,,Flex,Automático,Hidráulica,Cinza,4 portas,0,72862123,Novo Gama,Boa Vista,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-confortelaine-2-0-898540467,Sedã
"Carros, vans e utilitários",GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,2015,106000,1.4,Flex,Automático,Hidráulica,Preto,4 portas,,72215152,Brasília,Ceilândia Sul (Ceilândia),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-1-4-898539779,Sedã
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CITY (TREND)/TITAN 1.0 T. FLEX 8V 4P,VW - VOLKSWAGEN,2010,112360,1.0,Flex,Manual,Hidráulica,Branco,4 portas,7,71219900,Brasília,Zona Industrial (Guará),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-1-0-flex-2010-898540243,Hatch
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! MOVE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,2015,133000,1.0,Flex,Manual,Hidráulica,Vermelho,4 portas,1,72110130,Brasília,Taguatinga Norte (Taguatinga),https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-1-0-move-completo-particular-898540348,Hatch
"Carros, vans e utilitários",FORD F-250 XLT 3.9 4X2 DIESEL TB,FORD,2000,330000,3.0 - 3.9,Diesel,Manual,Hidráulica,Cinza,4 portas,5,73802410,Formosa,Setor Sul,https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/f-250-diesel-motor-mwm-6cc-com-06-lugares-898539736,Pick-up
