Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,CEP,Município,Bairro,url
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2020,45500,1.0,Flex,Manual,Elétrica,Branco,4 portas,8,49000000,Aracaju,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2020-completo-licenciado-2021-897151056
"Carros, vans e utilitários",FIAT STRADA TREKKING 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2012,185,1.4,Flex,Manual,Mecânica,,,9,49000000,Aracaju,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/strada-1-4-cs-basica-2012-897142122
"Carros, vans e utilitários",FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2013,168000,1.0,Flex,Manual,Hidráulica,,4 portas,7,49070823,Aracaju,Cidade Nova,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/carro-no-boleto-897148347
"Carros, vans e utilitários",FIAT FIORINO FURGÃO CELEB. EVO 1.4 FLEX 8V 2P,FIAT,Van/Utilitário,2014,130000,1.4,Flex,Manual,Hidráulica,Branco,2 portas,,49095780,Aracaju,Jabotiana,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-fiorino-897141871
"Carros, vans e utilitários",GM - CHEVROLET CORSA WIND 1.0 MPF/MILLENIUMI/ EFI 4P,GM - CHEVROLET,Passeio,1995,500,1.0,Gasolina,Manual,Mecânica,Cinza,2 portas,7,49770000,Maruim,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corsa-wind-ano-95-897120606
"Carros, vans e utilitários",HONDA TOURING,HONDA,Sedã,2018,38000,1.5,Flex,Automático,Elétrica,Cinza,4 portas,,49060030,Aracaju,Santo Antônio,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-touring-1-5-turbo-2018-897132586
"Carros, vans e utilitários",HONDA CIVIC SEDAN TOURING 1.5 TURBO 16V AUT.4P,HONDA,Sedã,2017,72000,1.5,Gasolina,Automático,Elétrica,Branco,4 portas,7,49060000,Aracaju,Santo Antônio,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/civic-2017-touring-897120465
"Carros, vans e utilitários",GM - CHEVROLET BLAZER,GM - CHEVROLET,Pick-up,2005,140000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,4 portas,2,49505000,Itabaiana,Miguel Teles de Mendonça,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/bleizer-2-4-897118334
"Carros, vans e utilitários",FORD RANGER LIMITED 3.2 20V 4X4 CD AUT. DIES.,FORD,Pick-up,2019,62191,3.0 - 3.9,Diesel,Automático,Elétrica,Preto,4 portas,8,49065000,Aracaju,Industrial,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ranger-limited-2019-877239044
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.6 T.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2018,58000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,6,49060210,Aracaju,Santo Antônio,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-g8-1-6-8v-trendline-2018-unico-dono-extremamente-novo-847978492
"Carros, vans e utilitários",RENAULT DUSTER EXPRESSION1.6 FLEX 16V AUT.,RENAULT,SUV,2019,40000,1.6,Flex,Automático,Hidráulica,Vermelho,4 portas,6,49055520,Aracaju,Getúlio Vargas,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/duster-1-6-2019-automatico-848167106
"Carros, vans e utilitários",TOYOTA ETIOS XLS 1.5 FLEX 16V 5P MEC.,TOYOTA,Hatch,2014,85000,1.5,Flex,Manual,Hidráulica,Prata,4 portas,3,49080180,Aracaju,América,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/etios-2014-xls-1-5-promocao-891461032
"Carros, vans e utilitários",FORD KA SEL 1.5 16V FLEX 5P,FORD,Passeio,2018,75000,1.5,Flex,Manual,Elétrica,Branco,4 portas,0,49055580,Aracaju,Getúlio Vargas,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sel-2018-884344869
"Carros, vans e utilitários",JEEP COMPASS,JEEP,SUV,2022,0,1.3,Flex,Automático,,Branco,4 portas,,49055110,Aracaju,Getúlio Vargas,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/novo-compass-sport-21-22-1-3-turbo-flex-885720635
"Carros, vans e utilitários",FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,FORD,SUV,2011,152000,1.6,Flex,Manual,Hidráulica,Prata,,8,49010720,Aracaju,Centro,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ecosport-fsl-1-6-flex-2012-872942301
"Carros, vans e utilitários",FIAT GRAND SIENA ESSENCE 1.6 FLEX 16V,FIAT,Passeio,2016,90852,1.6,Flex,Manual,Hidráulica,Prata,4 portas,8,49010490,Aracaju,Centro,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-1-6-essence-2016-o-mais-novo-de-sergipe-877166055
"Carros, vans e utilitários",GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Passeio,2019,24125,1.8,Flex,Automático,Elétrica,Cinza,4 portas,2,49010490,Aracaju,Centro,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/cobalt-1-8-ltz-automatico-2019-com-24-000-km-866964772
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,TOYOTA,SUV,2020,0,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,4 portas,,49507640,Itabaiana,Oviedo Teixeira,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/sw4-srx-okm-793884873
"Carros, vans e utilitários",TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,SUV,2020,0,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,4 portas,0,49507640,Itabaiana,Oviedo Teixeira,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hilux-cd-srx-okm-670234698
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CD,FIAT,Pick-up,2020,94000,1.4,Flex,Manual,Hidráulica,Branco,4 portas,0,49010490,Aracaju,Centro,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/strada-1-4-hard-3-portas-working-2020-2020-cabine-dupla-840805636
"Carros, vans e utilitários",FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,Hatch,2014,80,1.5,Flex,Manual,Elétrica,Branco,4 portas,7,49035630,Aracaju,Coroa do Meio,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiesta-se-hatch-1-5l-ano-2014-886593932
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2020,0,2.0 - 2.9,Flex,Automático,Hidráulica,Prata,4 portas,,49507640,Itabaiana,Oviedo Teixeira,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-okm-733257508
"Carros, vans e utilitários",PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,Hatch,2015,92010,1.6,Flex,Automático,Elétrica,Prata,4 portas,2,49025620,Aracaju,Jardins,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-1-6-griffe-16v-flex-4p-automatico-891649634
"Carros, vans e utilitários",FORD KA,FORD,Hatch,2018,25700,1.0,Flex,Manual,Elétrica,Branco,4 portas,7,49000239,Aracaju,Aruana,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-hatch-2018-897106437
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2017,88457,1.6,Flex,Manual,Hidráulica,Branco,4 portas,9,49100000,São Cristóvão,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-msi-impecavel-897103832
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK EXTREME CD 3.0 4X4 TB DIES. AUT.,VW - VOLKSWAGEN,Pick-up,2019,58000,3.0 - 3.9,Diesel,Automático,Hidráulica,Cinza,4 portas,0,49045700,Aracaju,Luzia,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/amarok-v6-extreme-diesel-19-19-na-garantia-895572387
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO 1.6 MSI FLEX 16V 5P,VW - VOLKSWAGEN,Hatch,2018,27000,1.6,Flex,Manual,Elétrica,Cinza,4 portas,9,49055180,Aracaju,Getúlio Vargas,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/polo-2018-2018-1-6-msi-completo-unico-dono-886437064
"Carros, vans e utilitários",FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,Pick-up,2013,0,1.4,Flex,Manual,Hidráulica,Vermelho,4 portas,8,49530000,Ribeirópolis,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/strada-2013-1-4-3-portas-897102499
"Carros, vans e utilitários",GM - CHEVROLET COBALT ELITE 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2018,47000,1.8,Gasolina,Automático,Elétrica,Cinza,4 portas,6,49045700,Aracaju,Luzia,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/cobalt-elite-1-8-automatico-2018-versao-mais-completa-895441730
"Carros, vans e utilitários",RENAULT FLUENCE SED. DYNAMIQUE 2.0 16V FLEX AUT.,RENAULT,Sedã,2013,86000,2.0 - 2.9,Flex,Automático,Elétrica,Preto,4 portas,7,49040700,Aracaju,Inácio Barbosa,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fluence-2012-2013-897102198
"Carros, vans e utilitários",TOYOTA COROLLA XRS 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2014,90000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,0,49055280,Aracaju,Getúlio Vargas,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corolla-xrs-894320628
"Carros, vans e utilitários",GM - CHEVROLET CORSA HATCHBACK 1.0 MPFI 8V 71CV 5P,GM - CHEVROLET,Hatch,2004,190750,1.0,Gasolina,Manual,Mecânica,Prata,4 portas,9,49080215,Aracaju,América,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/corsa-hatch-897101952
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V CD,VW - VOLKSWAGEN,Passeio,2018,61000,,Flex,Manual,,,2 portas,0,49020235,Aracaju,Salgado Filho,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2018-2018-1-6-msi-robust-cd-8v-flex-2p-manual-895260905
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2014,0,1.6,Flex,Manual,Hidráulica,Vermelho,4 portas,2,49300000,Tobias Barreto,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/voyagem-897101131
"Carros, vans e utilitários",FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Passeio,2015,76900,1.0,Flex,Manual,Hidráulica,Branco,4 portas,9,49010490,Aracaju,Centro,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-attractive-1-0-2015-845199324
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.0 T.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2017,74000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,9,49400000,Lagarto,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vende-se-897092572
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Pick-up,2015,10500,1.6,Flex,Manual,Hidráulica,Prata,2 portas,,49002914,Aracaju,Centro,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-cross-1-6-897091098
"Carros, vans e utilitários",RENAULT SANDERO STEPWAY HI-FLEX 1.6 16V 5P,RENAULT,Passeio,2015,90000,,Flex,Manual,,,4 portas,4,49060330,Aracaju,Santo Antônio,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/sandero-2014-2015-1-6-stepway-8v-flex-4p-manual-893576986
"Carros, vans e utilitários",TOYOTA HILUX CD SRV D4-D 4X4 3.0 TDI DIESEL AUT,TOYOTA,Pick-up,2015,90000,3.0 - 3.9,Diesel,Automático,Hidráulica,Branco,4 portas,1,49200000,Estância,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-4x4-a-top-2015-nova-90-000-km-897090909
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TROOPER 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Van/Utilitário,2015,135087,1.6,Flex,Manual,Hidráulica,Branco,2 portas,4,49055080,Aracaju,Getúlio Vargas,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/saveiro-bau-1-6-completo-placa-mercosul-695196139
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUT,GM - CHEVROLET,Pick-up,2020,43500,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 portas,8,49031040,Aracaju,Farolândia,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/s10-ltz-2020-diesel-4x4-897089936
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH LS 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2015,85000,1.0,Flex,Manual,Hidráulica,Preto,4 portas,,49010490,Aracaju,Centro,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/onix-2015-867422110
"Carros, vans e utilitários",RENAULT DUSTER DYNAMIQUE 1.6 HI-FLEX 16V MEC.,RENAULT,SUV,2013,100,4.0 ou mais,Gasolina,Manual,Hidráulica,Branco,4 portas,8,49160000,Nossa Senhora do Socorro,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/carro-897089603
"Carros, vans e utilitários",GM - CHEVROLET ONIX SED. PLUS PREM. 1.0 12V TB FLEX AUT,GM - CHEVROLET,Sedã,2021,27449,1.0,Flex,Automático,Elétrica,Vermelho,4 portas,0,49025100,Aracaju,Jardins,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/onix-plus-1-0-tb-premier-20-21-897082578
"Carros, vans e utilitários",FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,Sedã,2008,0,1.0,Flex,Manual,Hidráulica,Verde,4 portas,3,49400000,Lagarto,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/siena-2008-897084250
"Carros, vans e utilitários",RENAULT CAPTUR LIFE 1.6 16V FLEX 5P AUT.(PCD),RENAULT,SUV,2019,42200,1.6,Flex,Automático,Elétrica,Preto,4 portas,6,49052000,Aracaju,Suíssa,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/captur-life-1-6-2019-automatico-880160763
"Carros, vans e utilitários",HYUNDAI HB20S,HYUNDAI,,2017,1,,,,,,,,49100000,São Cristóvão,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-parcelamos-811219604
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,,2008,160000,1.0,Flex,Manual,Mecânica,Cinza,4 portas,8,49160000,Nossa Senhora do Socorro,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-2008-quatro-portas-897078515
"Carros, vans e utilitários",GM - CHEVROLET CORSA,GM - CHEVROLET,,2008,0,,,Manual,Hidráulica,Cinza,4 portas,6,49065610,Aracaju,Industrial,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-corsa-classic-2008-897080550
"Carros, vans e utilitários",HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,,2015,80,,Flex,Automático,,,4 portas,9,49035430,Aracaju,Coroa do Meio,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-779629047
"Carros, vans e utilitários",FIAT IDEA ELX 1.8 MPI FLEX 8V 5P,FIAT,SUV,2010,146000,1.8,Flex,Manual,Hidráulica,Prata,4 portas,,49300000,Tobias Barreto,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-ideia-897080209
"Carros, vans e utilitários",HYUNDAI HB20X STYLE 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2016,47300,1.6,Flex,Automático,Hidráulica,Verde,4 portas,8,49026225,Aracaju,Jardins,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hb20x-1-6a-style-completo-2016-automatico-cor-verde-897079917
"Carros, vans e utilitários",PEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,Sedã,2016,72000,1.6,Flex,Automático,Elétrica,Branco,4 portas,4,49050000,Aracaju,Suíssa,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/peugeot-2008-automatico-882886736
"Carros, vans e utilitários",MITSUBISHI L200 TRITON HLS 2.4 FLEX 16V CD MEC.,MITSUBISHI,Pick-up,2015,65420,2.0 - 2.9,Flex,Manual,Hidráulica,Branco,4 portas,8,49060210,Aracaju,Santo Antônio,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/l200-triton-hls-4x2-flex-2014-2015-890490653
"Carros, vans e utilitários",FIAT PUNTO SPORTING 1.8 FLEX 8V/16V 5P,FIAT,Hatch,2008,200000,1.8,Flex,Manual,Hidráulica,Vermelho,4 portas,1,49400000,Lagarto,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/punto-sporting-2008-897077488
"Carros, vans e utilitários",FIAT DOBLO ESSENCE 1.8 FLEX 16V 5P,FIAT,Van/Utilitário,2019,63000,1.8,Flex,Manual,Hidráulica,Branco,4 portas,9,49035630,Aracaju,Coroa do Meio,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/doblo-1-8-07-lugares-ano-2019-super-nova-e-conservada-883317571
"Carros, vans e utilitários", ,,,2015,45000,,,,,,,,49050000,Aracaju,Suíssa,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hb-20-897070719
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI PLUS TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2015,68945,1.6,Flex,Manual,Hidráulica,Preto,4 portas,6,49035470,Aracaju,Atalaia,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-897066839
"Carros, vans e utilitários",FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Hatch,2011,128,1.0,Flex,Manual,Hidráulica,Outra,4 portas,5,49039000,Aracaju,Mosqueiro,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-completo-2010-2011-897066141
"Carros, vans e utilitários",FORD FIESTA GLX 1.6 8V 5P,FORD,Hatch,2004,13000,4.0 ou mais,Gasolina,Manual,Mecânica,Prata,4 portas,2,49070480,Aracaju,Cidade Nova,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiesta-2004-aceito-troca-em-saveiro-897067752
"Carros, vans e utilitários",HYUNDAI HB20 UNIQUE 1.0 FLEX 12V MEC.,HYUNDAI,Hatch,2019,38,1.0,Flex,Manual,Hidráulica,Branco,4 portas,0,49055520,Aracaju,Getúlio Vargas,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hb-20-unique-2019-novissimo-848309267
"Carros, vans e utilitários",VW - VOLKSWAGEN SPACEFOX  SPORTLINE/HIGHLINE 1.6 T.FLEX,VW - VOLKSWAGEN,Sedã,2012,100000,1.6,Flex,Manual,Hidráulica,Branco,4 portas,8,49200000,Estância,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/spacefox-sportline-ano-2012-897064224
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2012,120000,1.0,Gasolina,Manual,Hidráulica,Prata,4 portas,7,49520000,Campo do Brito,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-trend-1-0-2011-2012-897064551
"Carros, vans e utilitários",FORD FIESTA GL 1.0 5P,FORD,Hatch,2010,89000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,7,49060000,Aracaju,Santo Antônio,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiesta-rocam-2010-880857431
"Carros, vans e utilitários", ,,,2018,10,,,,,,,,49060330,Aracaju,Santo Antônio,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/compramos-seu-veiculo--a-partir-de-2014-813189163
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2015,68840,1.6,Flex,Manual,Hidráulica,Preto,4 portas,6,49035470,Aracaju,Atalaia,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-2015-897063558
"Carros, vans e utilitários",HONDA WR-V EXL 1.5 FLEXONE 16V 5P AUT.,HONDA,SUV,2018,40661,1.5,Flex,Automático,Elétrica,Branco,4 portas,0,49011050,Aracaju,Centro,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/honda-wr-v-exl-2017-2018-880619884
"Carros, vans e utilitários",FIAT PALIO ATTRA. BEST SELLER 1.4 EVO FLEX 5P,FIAT,Hatch,2015,100000,1.4,Flex,Manual,Hidráulica,Preto,4 portas,7,49055520,Aracaju,Getúlio Vargas,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-attractive-1-4-2015-troco-e-financio-aprovacao-imediata-835548300
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/SUPER/N.PIQ.1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Hatch,2002,225000,1.0,Gasolina,Manual,Mecânica,Vermelho,2 portas,4,49040330,Aracaju,Inácio Barbosa,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/celta-2002-897057576
"Carros, vans e utilitários",GM - CHEVROLET CORSA GL 1.6 MPFI / 1.4 EFI 2P E 4P,GM - CHEVROLET,Passeio,1998,65890,1.6,Gasolina,Manual,Hidráulica,Vermelho,4 portas,0,49092125,Aracaju,Olaria,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-corsa-perua-no-precinho-897049129
"Carros, vans e utilitários",HONDA HR-V TOURING 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2018,56000,1.8,Flex,Automático,Assistida,Branco,4 portas,7,49055210,Aracaju,Cirurgia,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/hr-v-touring-cvt-2018-884296012
"Carros, vans e utilitários",NISSAN KICKS SV 1.6 16V FLEXSTAR 5P AUT.,NISSAN,SUV,2018,54703,1.6,Flex,Automático,Elétrica,Preto,4 portas,0,49011050,Aracaju,Centro,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-1-6-sv-aut-2017-2018-874175039
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Hatch,2013,1000,2.0 - 2.9,Flex,Manual,Hidráulica,Preto,2 portas,8,49087296,Aracaju,Santos Dumont,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-2013-entrada-de-1000-897061935
"Carros, vans e utilitários",FORD FIESTA,FORD,,2015,54606,,,,,,,,49075510,Aracaju,Siqueira Campos,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vende-se-new-fiesta-branco-897048154
"Carros, vans e utilitários",FIAT UNO MILLE 1.0 ELECTRONIC 4P,FIAT,Passeio,2003,0,1.0,Gasolina,Manual,Mecânica,Vermelho,4 portas,0,49140000,Barra dos Coqueiros,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-fire-897047296
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.8 MI,VW - VOLKSWAGEN,Hatch,1993,170000,1.8,Gasolina,Manual,Mecânica,Vermelho,2 portas,4,49072639,Aracaju,Dezoito do Forte,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-gti-1-8-vendo-ou-troco-897044655
"Carros, vans e utilitários",AUDI A5 SPORTB.PRESTIGE PLUS 2.0 TFSI S-TRONC,AUDI,,2021,2600,,,Automático,,Branco,,7,49400000,Lagarto,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/a5-sportback-prestigie-plus-897044454
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.6 MI/ 1.6I 2P,VW - VOLKSWAGEN,Passeio,1996,80000,1.6,Gasolina,Manual,Hidráulica,Vermelho,2 portas,9,49000000,Aracaju,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/gol-ano-96-em-bom-estado-897043808
"Carros, vans e utilitários",GM - CHEVROLET CORSA SED.PREM. 1.0/ 1.0 FLEXPOWER 8V 4P,GM - CHEVROLET,Hatch,2005,0,1.0,Gasolina,Manual,Hidráulica,Cinza,4 portas,9,49500000,Itabaiana,,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vende-se-corsa-premium-897044928
"Carros, vans e utilitários",FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P AUT.,FORD,Sedã,2005,145000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Preto,4 portas,2,49030270,Aracaju,Farolândia,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/troco-em-moto-do-meu-interesse-897047910
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,Pick-up,2016,112,1.6,Flex,Manual,Hidráulica,Branco,2 portas,8,49060000,Aracaju,Santo Antônio,https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-2016-cd-867173738
